Time, 1 (House 1), House 1 Magnitude, House 1 Phase, 10 (House 2), House 2 Magnitude, House 2 Phase, 11 (House 3), House 3 Magnitude, House 3 Phase, 12 (House 4), House 4 Magnitude, House 4 Phase, 13 (House 5), House 5 Magnitude, House 5 Phase, 14 (House 6), House 6 Magnitude, House 6 Phase, 15 (House 7), House 7 Magnitude, House 7 Phase, 16 (House 8), House 8 Magnitude, House 8 Phase, 17 (House 9), House 9 Magnitude, House 9 Phase, 18 (House 10), House 10 Magnitude, House 10 Phase, 19 (House 11), House 11 Magnitude, House 11 Phase, 2 (House 12), House 12 Magnitude, House 12 Phase, 20 (House 13), House 13 Magnitude, House 13 Phase, 21 (House 14), House 14 Magnitude, House 14 Phase, 22 (House 15), House 15 Magnitude, House 15 Phase, 23 (House 16), House 16 Magnitude, House 16 Phase, 24 (House 17), House 17 Magnitude, House 17 Phase, 25 (House 18), House 18 Magnitude, House 18 Phase, 26 (House 19), House 19 Magnitude, House 19 Phase, 27 (House 20), House 20 Magnitude, House 20 Phase, 28 (House 21), House 21 Magnitude, House 21 Phase, 29 (House 22), House 22 Magnitude, House 22 Phase, 3 (House 23), House 23 Magnitude, House 23 Phase, 30 (House 24), House 24 Magnitude, House 24 Phase, 31 (House 25), House 25 Magnitude, House 25 Phase, 32 (House 26), House 26 Magnitude, House 26 Phase, 33 (House 27), House 27 Magnitude, House 27 Phase, 34 (House 28), House 28 Magnitude, House 28 Phase, 35 (House 29), House 29 Magnitude, House 29 Phase, 36 (House 30), House 30 Magnitude, House 30 Phase, 37 (House 31), House 31 Magnitude, House 31 Phase, 38 (House 32), House 32 Magnitude, House 32 Phase, 39 (House 33), House 33 Magnitude, House 33 Phase, 4 (House 34), House 34 Magnitude, House 34 Phase, 40 (House 35), House 35 Magnitude, House 35 Phase, 41 (House 36), House 36 Magnitude, House 36 Phase, 42 (House 37), House 37 Magnitude, House 37 Phase, 43 (House 38), House 38 Magnitude, House 38 Phase, 44 (House 39), House 39 Magnitude, House 39 Phase, 45 (House 40), House 40 Magnitude, House 40 Phase, 46 (House 41), House 41 Magnitude, House 41 Phase, 47 (House 42), House 42 Magnitude, House 42 Phase, 48 (House 43), House 43 Magnitude, House 43 Phase, 49 (House 44), House 44 Magnitude, House 44 Phase, 5 (House 45), House 45 Magnitude, House 45 Phase, 50 (House 46), House 46 Magnitude, House 46 Phase, 51 (House 47), House 47 Magnitude, House 47 Phase, 52 (House 48), House 48 Magnitude, House 48 Phase, 53 (House 49), House 49 Magnitude, House 49 Phase, 54 (House 50), House 50 Magnitude, House 50 Phase, 55 (House 51), House 51 Magnitude, House 51 Phase, 56 (House 52), House 52 Magnitude, House 52 Phase, 57 (House 53), House 53 Magnitude, House 53 Phase, 58 (House 54), House 54 Magnitude, House 54 Phase, 59 (House 55), House 55 Magnitude, House 55 Phase, 6 (House 56), House 56 Magnitude, House 56 Phase, 60 (House 57), House 57 Magnitude, House 57 Phase, 61 (House 58), House 58 Magnitude, House 58 Phase, 62 (House 59), House 59 Magnitude, House 59 Phase, 63 (House 60), House 60 Magnitude, House 60 Phase, 64 (House 61), House 61 Magnitude, House 61 Phase, 65 (House 62), House 62 Magnitude, House 62 Phase, 66 (House 63), House 63 Magnitude, House 63 Phase, 7 (House 64), House 64 Magnitude, House 64 Phase, 8 (House 65), House 65 Magnitude, House 65 Phase, 9 (House 66), House 66 Magnitude, House 66 Phase, 
2019 Aug 19 (Mon) 10:30, 230.525, 326.012, -3.53549, 230.524, 326.011, -123.536, 230.526, 326.012, -123.536, 230.525, 326.012, 116.464, 230.525, 326.012, -3.53549, 230.526, 326.012, -123.536, 230.525, 326.012, 116.464, 230.106, 325.419, 116.424, 230.106, 325.419, -3.5755, 230.106, 325.419, -123.576, 230.106, 325.419, 116.424, 230.106, 325.419, -3.5755, 229.791, 324.974, 116.394, 229.791, 324.974, -3.60557, 229.791, 324.974, -123.606, 230.735, 326.308, -123.516, 230.735, 326.308, 116.484, 230.735, 326.308, -3.51568, 230.735, 326.308, -123.516, 230.735, 326.308, 116.484, 230.524, 326.01, 116.464, 230.524, 326.011, -3.53576, 230.106, 325.419, -123.576, 230.524, 326.011, -123.536, 230.524, 326.01, 116.464, 230.419, 325.862, -123.546, 230.419, 325.862, 116.454, 230.419, 325.862, -3.54581, 230.419, 325.862, -123.546, 230.419, 325.862, 116.454, 229.581, 324.677, 116.374, 229.582, 324.677, -3.62565, 229.582, 324.677, -123.626, 230.735, 326.308, -3.51568, 229.581, 324.677, 116.374, 229.582, 324.677, -3.62565, 229.582, 324.677, -123.626, 229.477, 324.529, 116.364, 229.477, 324.529, -3.6357, 229.477, 324.529, -123.636, 229.477, 324.529, 116.364, 229.477, 324.529, -3.6357, 229.477, 324.529, -123.636, 231.051, 326.755, 116.514, 230.524, 326.011, -3.53576, 231.051, 326.755, -3.48561, 231.051, 326.755, -123.486, 231.051, 326.755, 116.514, 231.051, 326.755, -3.48561, 231.051, 326.755, -123.486, 230.84, 326.457, 116.494, 230.84, 326.457, -3.50569, 230.84, 326.457, -123.506, 230.84, 326.457, 116.494, 230.84, 326.457, -3.50569, 230.419, 325.862, -3.54581, 230.84, 326.457, -123.506, 230.734, 326.308, 116.484, 230.734, 326.308, -3.51574, 230.735, 326.308, -123.516, 230.734, 326.308, 116.484, 230.734, 326.308, -3.51574, 230.735, 326.308, -123.516, 229.791, 324.974, 116.394, 229.791, 324.974, -3.60557, 229.791, 324.974, -123.606, 
2019 Aug 19 (Mon) 11:00, 229.082, 323.971, -3.52366, 229.081, 323.969, -123.524, 229.082, 323.971, -123.524, 229.082, 323.971, 116.476, 229.082, 323.971, -3.52366, 229.082, 323.971, -123.524, 229.082, 323.971, 116.476, 228.634, 323.337, 116.442, 228.634, 323.337, -3.55772, 228.634, 323.337, -123.558, 228.634, 323.337, 116.442, 228.634, 323.337, -3.55772, 228.298, 322.862, 116.417, 228.298, 322.862, -3.58332, 228.298, 322.862, -123.583, 229.306, 324.287, -123.507, 229.306, 324.287, 116.493, 229.306, 324.287, -3.50681, 229.306, 324.287, -123.507, 229.306, 324.287, 116.493, 229.081, 323.969, 116.476, 229.081, 323.969, -3.52391, 228.634, 323.337, -123.558, 229.081, 323.969, -123.524, 229.081, 323.969, 116.476, 228.968, 323.81, -123.533, 228.968, 323.81, 116.467, 228.968, 323.81, -3.53247, 228.968, 323.81, -123.533, 228.968, 323.81, 116.467, 228.074, 322.545, 116.4, 228.074, 322.545, -3.60042, 228.074, 322.545, -123.6, 229.306, 324.287, -3.50681, 228.074, 322.545, 116.4, 228.074, 322.545, -3.60042, 228.074, 322.545, -123.6, 227.962, 322.386, 116.391, 227.962, 322.387, -3.60898, 227.962, 322.387, -123.609, 227.962, 322.386, 116.391, 227.962, 322.387, -3.60898, 227.962, 322.387, -123.609, 229.643, 324.764, 116.519, 229.081, 323.969, -3.52391, 229.643, 324.765, -3.48121, 229.643, 324.765, -123.481, 229.643, 324.764, 116.519, 229.643, 324.765, -3.48121, 229.643, 324.765, -123.481, 229.418, 324.446, 116.502, 229.418, 324.446, -3.49831, 229.418, 324.446, -123.498, 229.418, 324.446, 116.502, 229.418, 324.446, -3.49831, 228.968, 323.81, -3.53247, 229.418, 324.446, -123.498, 229.305, 324.287, 116.493, 229.305, 324.287, -3.50686, 229.305, 324.287, -123.507, 229.305, 324.287, 116.493, 229.305, 324.287, -3.50686, 229.305, 324.287, -123.507, 228.298, 322.862, 116.417, 228.298, 322.862, -3.58332, 228.298, 322.862, -123.583, 
2019 Aug 19 (Mon) 11:30, 228.885, 323.692, -3.65163, 228.883, 323.69, -123.652, 228.885, 323.692, -123.652, 228.885, 323.692, 116.348, 228.885, 323.692, -3.65163, 228.885, 323.692, -123.652, 228.885, 323.692, 116.348, 228.424, 323.04, 116.312, 228.424, 323.041, -3.68777, 228.424, 323.041, -123.688, 228.424, 323.04, 116.312, 228.424, 323.041, -3.68777, 228.079, 322.552, 116.285, 228.079, 322.553, -3.71495, 228.079, 322.553, -123.715, 229.114, 324.017, -123.634, 229.114, 324.016, 116.366, 229.114, 324.016, -3.63375, 229.114, 324.017, -123.634, 229.114, 324.016, 116.366, 228.883, 323.69, 116.348, 228.883, 323.69, -3.6519, 228.424, 323.041, -123.688, 228.883, 323.69, -123.652, 228.883, 323.69, 116.348, 228.768, 323.527, -123.661, 228.768, 323.526, 116.339, 228.768, 323.526, -3.66098, 228.768, 323.527, -123.661, 228.768, 323.526, 116.339, 227.849, 322.227, 116.267, 227.849, 322.227, -3.7331, 227.849, 322.228, -123.733, 229.114, 324.016, -3.63375, 227.849, 322.227, 116.267, 227.849, 322.227, -3.7331, 227.849, 322.228, -123.733, 227.734, 322.065, 116.258, 227.734, 322.065, -3.74218, 227.734, 322.065, -123.742, 227.734, 322.065, 116.258, 227.734, 322.065, -3.74218, 227.734, 322.065, -123.742, 229.461, 324.507, 116.393, 228.883, 323.69, -3.6519, 229.461, 324.507, -3.60658, 229.461, 324.507, -123.607, 229.461, 324.507, 116.393, 229.461, 324.507, -3.60658, 229.461, 324.507, -123.607, 229.229, 324.179, 116.375, 229.23, 324.18, -3.62473, 229.23, 324.18, -123.625, 229.229, 324.179, 116.375, 229.23, 324.18, -3.62473, 228.768, 323.526, -3.66098, 229.23, 324.18, -123.625, 229.114, 324.016, 116.366, 229.114, 324.016, -3.63381, 229.114, 324.016, -123.634, 229.114, 324.016, 116.366, 229.114, 324.016, -3.63381, 229.114, 324.016, -123.634, 228.079, 322.552, 116.285, 228.079, 322.553, -3.71495, 228.079, 322.553, -123.715, 
2019 Aug 19 (Mon) 12:00, 228.592, 323.278, -3.7026, 228.591, 323.276, -123.703, 228.592, 323.279, -123.703, 228.592, 323.278, 116.297, 228.592, 323.278, -3.7026, 228.592, 323.279, -123.703, 228.592, 323.278, 116.297, 228.123, 322.614, 116.261, 228.123, 322.614, -3.73873, 228.123, 322.614, -123.739, 228.123, 322.614, 116.261, 228.123, 322.614, -3.73873, 227.77, 322.116, 116.234, 227.771, 322.116, -3.7659, 227.771, 322.117, -123.766, 228.826, 323.61, -123.685, 228.826, 323.609, 116.315, 228.826, 323.609, -3.68473, 228.826, 323.61, -123.685, 228.826, 323.609, 116.315, 228.591, 323.276, 116.297, 228.591, 323.276, -3.70287, 228.123, 322.614, -123.739, 228.591, 323.276, -123.703, 228.591, 323.276, 116.297, 228.473, 323.11, -123.712, 228.473, 323.109, 116.288, 228.473, 323.11, -3.71196, 228.473, 323.11, -123.712, 228.473, 323.109, 116.288, 227.536, 321.784, 116.216, 227.536, 321.785, -3.78404, 227.536, 321.785, -123.784, 228.826, 323.609, -3.68473, 227.536, 321.784, 116.216, 227.536, 321.785, -3.78404, 227.536, 321.785, -123.784, 227.419, 321.619, 116.207, 227.419, 321.619, -3.79312, 227.419, 321.619, -123.793, 227.419, 321.619, 116.207, 227.419, 321.619, -3.79312, 227.419, 321.619, -123.793, 229.18, 324.109, 116.342, 228.591, 323.276, -3.70287, 229.18, 324.11, -3.65757, 229.18, 324.11, -123.658, 229.18, 324.109, 116.342, 229.18, 324.11, -3.65757, 229.18, 324.11, -123.658, 228.944, 323.776, 116.324, 228.944, 323.776, -3.67571, 228.944, 323.776, -123.676, 228.944, 323.776, 116.324, 228.944, 323.776, -3.67571, 228.473, 323.11, -3.71196, 228.944, 323.776, -123.676, 228.826, 323.609, 116.315, 228.826, 323.609, -3.68479, 228.826, 323.609, -123.685, 228.826, 323.609, 116.315, 228.826, 323.609, -3.68479, 228.826, 323.609, -123.685, 227.77, 322.116, 116.234, 227.771, 322.116, -3.7659, 227.771, 322.117, -123.766, 
2019 Aug 19 (Mon) 12:30, 227.173, 321.271, -3.65795, 227.171, 321.269, -123.658, 227.173, 321.272, -123.658, 227.173, 321.271, 116.342, 227.173, 321.271, -3.65795, 227.173, 321.272, -123.658, 227.173, 321.271, 116.342, 226.677, 320.57, 116.313, 226.677, 320.57, -3.68742, 226.678, 320.57, -123.687, 226.677, 320.57, 116.313, 226.677, 320.57, -3.68742, 226.306, 320.044, 116.29, 226.306, 320.045, -3.70958, 226.306, 320.045, -123.71, 227.42, 321.621, -123.643, 227.42, 321.62, 116.357, 227.42, 321.621, -3.64339, 227.42, 321.621, -123.643, 227.42, 321.62, 116.357, 227.171, 321.268, 116.342, 227.171, 321.269, -3.65819, 226.678, 320.57, -123.687, 227.171, 321.269, -123.658, 227.171, 321.268, 116.342, 227.047, 321.093, -123.666, 227.047, 321.093, 116.334, 227.047, 321.093, -3.6656, 227.047, 321.093, -123.666, 227.047, 321.093, 116.334, 226.058, 319.694, 116.276, 226.058, 319.695, -3.72438, 226.058, 319.695, -123.724, 227.42, 321.621, -3.64339, 226.058, 319.694, 116.276, 226.058, 319.695, -3.72438, 226.058, 319.695, -123.724, 225.934, 319.519, 116.268, 225.934, 319.519, -3.73179, 225.935, 319.52, -123.732, 225.934, 319.519, 116.268, 225.934, 319.519, -3.73179, 225.935, 319.52, -123.732, 227.793, 322.149, 116.379, 227.171, 321.269, -3.65819, 227.794, 322.149, -3.62123, 227.794, 322.149, -123.621, 227.793, 322.149, 116.379, 227.794, 322.149, -3.62123, 227.794, 322.149, -123.621, 227.544, 321.796, 116.364, 227.544, 321.796, -3.63603, 227.544, 321.796, -123.636, 227.544, 321.796, 116.364, 227.544, 321.796, -3.63603, 227.047, 321.093, -3.6656, 227.544, 321.796, -123.636, 227.42, 321.62, 116.356, 227.42, 321.62, -3.64344, 227.42, 321.62, -123.644, 227.42, 321.62, 116.356, 227.42, 321.62, -3.64344, 227.42, 321.62, -123.644, 226.306, 320.044, 116.29, 226.306, 320.045, -3.70958, 226.306, 320.045, -123.71, 
2019 Aug 19 (Mon) 13:00, 229.901, 325.128, -3.86523, 229.899, 325.127, -123.866, 229.901, 325.129, -123.865, 229.9, 325.128, 116.135, 229.901, 325.128, -3.86523, 229.901, 325.129, -123.865, 229.9, 325.128, 116.135, 229.447, 324.487, 116.09, 229.447, 324.487, -3.91016, 229.447, 324.488, -123.91, 229.447, 324.487, 116.09, 229.447, 324.487, -3.91016, 229.107, 324.007, 116.056, 229.108, 324.007, -3.94394, 229.108, 324.007, -123.944, 230.127, 325.448, -123.843, 230.126, 325.448, 116.157, 230.126, 325.448, -3.84301, 230.127, 325.448, -123.843, 230.126, 325.448, 116.157, 229.899, 325.126, 116.134, 229.899, 325.126, -3.86557, 229.447, 324.488, -123.91, 229.899, 325.127, -123.866, 229.899, 325.126, 116.134, 229.786, 324.966, -123.877, 229.785, 324.966, 116.123, 229.785, 324.966, -3.87685, 229.786, 324.966, -123.877, 229.785, 324.966, 116.123, 228.881, 323.687, 116.033, 228.881, 323.687, -3.96649, 228.881, 323.687, -123.967, 230.126, 325.448, -3.84301, 228.881, 323.687, 116.033, 228.881, 323.687, -3.96649, 228.881, 323.687, -123.967, 228.768, 323.527, 116.022, 228.768, 323.527, -3.97778, 228.768, 323.527, -123.978, 228.768, 323.527, 116.022, 228.768, 323.527, -3.97778, 228.768, 323.527, -123.978, 230.468, 325.93, 116.191, 229.899, 325.126, -3.86557, 230.468, 325.93, -3.80924, 230.468, 325.931, -123.809, 230.468, 325.93, 116.191, 230.468, 325.93, -3.80924, 230.468, 325.931, -123.809, 230.24, 325.608, 116.168, 230.24, 325.608, -3.83179, 230.24, 325.609, -123.832, 230.24, 325.608, 116.168, 230.24, 325.608, -3.83179, 229.785, 324.966, -3.87685, 230.24, 325.609, -123.832, 230.126, 325.447, 116.157, 230.126, 325.448, -3.84308, 230.126, 325.448, -123.843, 230.126, 325.447, 116.157, 230.126, 325.448, -3.84308, 230.126, 325.448, -123.843, 229.107, 324.007, 116.056, 229.108, 324.007, -3.94394, 229.108, 324.007, -123.944, 
2019 Aug 19 (Mon) 13:30, 229.563, 324.651, -3.63594, 229.562, 324.649, -123.636, 229.563, 324.651, -123.636, 229.563, 324.651, 116.364, 229.563, 324.651, -3.63594, 229.563, 324.651, -123.636, 229.563, 324.651, 116.364, 229.117, 324.02, 116.326, 229.117, 324.021, -3.67442, 229.117, 324.021, -123.674, 229.117, 324.02, 116.326, 229.117, 324.021, -3.67442, 228.783, 323.548, 116.297, 228.783, 323.548, -3.70333, 228.783, 323.548, -123.703, 229.785, 324.965, -123.617, 229.785, 324.965, 116.383, 229.785, 324.965, -3.61691, 229.785, 324.965, -123.617, 229.785, 324.965, 116.383, 229.561, 324.649, 116.364, 229.561, 324.649, -3.63622, 229.117, 324.021, -123.674, 229.562, 324.649, -123.636, 229.561, 324.649, 116.364, 229.45, 324.491, -123.646, 229.45, 324.491, 116.354, 229.45, 324.491, -3.64589, 229.45, 324.491, -123.646, 229.45, 324.491, 116.354, 228.56, 323.233, 116.277, 228.56, 323.233, -3.72265, 228.561, 323.234, -123.723, 229.785, 324.965, -3.61691, 228.56, 323.233, 116.277, 228.56, 323.233, -3.72265, 228.561, 323.234, -123.723, 228.449, 323.076, 116.268, 228.449, 323.076, -3.73231, 228.449, 323.076, -123.732, 228.449, 323.076, 116.268, 228.449, 323.076, -3.73231, 228.449, 323.076, -123.732, 230.12, 325.439, 116.412, 229.561, 324.649, -3.63622, 230.12, 325.44, -3.58799, 230.121, 325.44, -123.588, 230.12, 325.439, 116.412, 230.12, 325.44, -3.58799, 230.121, 325.44, -123.588, 229.897, 325.123, 116.393, 229.897, 325.123, -3.6073, 229.897, 325.123, -123.607, 229.897, 325.123, 116.393, 229.897, 325.123, -3.6073, 229.45, 324.491, -3.64589, 229.897, 325.123, -123.607, 229.785, 324.964, 116.383, 229.785, 324.965, -3.61697, 229.785, 324.965, -123.617, 229.785, 324.964, 116.383, 229.785, 324.965, -3.61697, 229.785, 324.965, -123.617, 228.783, 323.548, 116.297, 228.783, 323.548, -3.70333, 228.783, 323.548, -123.703, 
2019 Aug 19 (Mon) 14:00, 226.854, 320.821, -3.49864, 226.853, 320.818, -123.499, 226.855, 320.821, -123.499, 226.854, 320.82, 116.501, 226.854, 320.821, -3.49864, 226.855, 320.821, -123.499, 226.854, 320.82, 116.501, 226.362, 320.124, 116.477, 226.362, 320.124, -3.52323, 226.362, 320.125, -123.523, 226.362, 320.124, 116.477, 226.362, 320.124, -3.52323, 225.993, 319.602, 116.458, 225.993, 319.603, -3.54171, 225.993, 319.603, -123.542, 227.1, 321.167, -123.487, 227.099, 321.167, 116.513, 227.1, 321.167, -3.48649, 227.1, 321.167, -123.487, 227.099, 321.167, 116.513, 226.852, 320.818, 116.501, 226.852, 320.818, -3.49884, 226.362, 320.125, -123.523, 226.853, 320.818, -123.499, 226.852, 320.818, 116.501, 226.729, 320.643, -123.505, 226.729, 320.643, 116.495, 226.729, 320.643, -3.50502, 226.729, 320.643, -123.505, 226.729, 320.643, 116.495, 225.747, 319.255, 116.446, 225.747, 319.255, -3.55406, 225.748, 319.255, -123.554, 227.1, 321.167, -3.48649, 225.747, 319.255, 116.446, 225.747, 319.255, -3.55406, 225.748, 319.255, -123.554, 225.624, 319.081, 116.44, 225.624, 319.081, -3.56024, 225.625, 319.081, -123.56, 225.624, 319.081, 116.44, 225.624, 319.081, -3.56024, 225.625, 319.081, -123.56, 227.47, 321.691, 116.532, 226.852, 320.818, -3.49884, 227.47, 321.692, -3.46801, 227.47, 321.692, -123.468, 227.47, 321.691, 116.532, 227.47, 321.692, -3.46801, 227.47, 321.692, -123.468, 227.223, 321.341, 116.52, 227.223, 321.342, -3.48035, 227.223, 321.342, -123.48, 227.223, 321.341, 116.52, 227.223, 321.342, -3.48035, 226.729, 320.643, -3.50502, 227.223, 321.342, -123.48, 227.099, 321.166, 116.513, 227.099, 321.167, -3.48653, 227.099, 321.167, -123.487, 227.099, 321.166, 116.513, 227.099, 321.167, -3.48653, 227.099, 321.167, -123.487, 225.993, 319.602, 116.458, 225.993, 319.603, -3.54171, 225.993, 319.603, -123.542, 
2019 Aug 19 (Mon) 14:30, 225.822, 319.361, -3.35825, 225.82, 319.358, -123.358, 225.822, 319.361, -123.358, 225.822, 319.361, 116.642, 225.822, 319.361, -3.35825, 225.822, 319.361, -123.358, 225.822, 319.361, 116.642, 225.318, 318.647, 116.624, 225.318, 318.647, -3.37546, 225.318, 318.648, -123.376, 225.318, 318.647, 116.624, 225.318, 318.647, -3.37546, 224.939, 318.112, 116.612, 224.94, 318.113, -3.38841, 224.94, 318.113, -123.388, 226.073, 319.716, -123.35, 226.073, 319.716, 116.65, 226.073, 319.716, -3.34975, 226.073, 319.716, -123.35, 226.073, 319.716, 116.65, 225.82, 319.358, 116.642, 225.82, 319.358, -3.35839, 225.318, 318.648, -123.376, 225.82, 319.358, -123.358, 225.82, 319.358, 116.642, 225.694, 319.179, -123.363, 225.693, 319.179, 116.637, 225.694, 319.179, -3.36272, 225.694, 319.179, -123.363, 225.693, 319.179, 116.637, 224.688, 317.756, 116.603, 224.688, 317.756, -3.39706, 224.688, 317.757, -123.397, 226.073, 319.716, -3.34975, 224.688, 317.756, 116.603, 224.688, 317.756, -3.39706, 224.688, 317.757, -123.397, 224.562, 317.578, 116.599, 224.562, 317.578, -3.40138, 224.562, 317.579, -123.401, 224.562, 317.578, 116.599, 224.562, 317.578, -3.40138, 224.562, 317.579, -123.401, 226.453, 320.253, 116.663, 225.82, 319.358, -3.35839, 226.453, 320.253, -3.3368, 226.453, 320.254, -123.337, 226.453, 320.253, 116.663, 226.453, 320.253, -3.3368, 226.453, 320.254, -123.337, 226.2, 319.894, 116.654, 226.2, 319.895, -3.34545, 226.2, 319.895, -123.346, 226.2, 319.894, 116.654, 226.2, 319.895, -3.34545, 225.694, 319.179, -3.36272, 226.2, 319.895, -123.346, 226.073, 319.715, 116.65, 226.073, 319.715, -3.34978, 226.073, 319.716, -123.35, 226.073, 319.715, 116.65, 226.073, 319.715, -3.34978, 226.073, 319.716, -123.35, 224.939, 318.112, 116.612, 224.94, 318.113, -3.38841, 224.94, 318.113, -123.388, 
2019 Aug 19 (Mon) 15:00, 229.509, 324.574, -3.84887, 229.507, 324.573, -123.849, 229.509, 324.575, -123.849, 229.509, 324.574, 116.151, 229.509, 324.574, -3.84887, 229.509, 324.575, -123.849, 229.509, 324.574, 116.151, 229.048, 323.923, 116.108, 229.049, 323.924, -3.8919, 229.049, 323.924, -123.892, 229.048, 323.923, 116.108, 229.049, 323.924, -3.8919, 228.704, 323.436, 116.076, 228.704, 323.436, -3.92424, 228.704, 323.436, -123.924, 229.738, 324.899, -123.828, 229.738, 324.899, 116.172, 229.738, 324.899, -3.82759, 229.738, 324.899, -123.828, 229.738, 324.899, 116.172, 229.507, 324.572, 116.151, 229.507, 324.572, -3.84919, 229.049, 323.924, -123.892, 229.507, 324.573, -123.849, 229.507, 324.572, 116.151, 229.392, 324.409, -123.86, 229.392, 324.409, 116.14, 229.392, 324.409, -3.86, 229.392, 324.409, -123.86, 229.392, 324.409, 116.14, 228.474, 323.111, 116.054, 228.474, 323.111, -3.94585, 228.474, 323.111, -123.946, 229.738, 324.899, -3.82759, 228.474, 323.111, 116.054, 228.474, 323.111, -3.94585, 228.474, 323.111, -123.946, 228.359, 322.948, 116.043, 228.359, 322.948, -3.95666, 228.359, 322.949, -123.957, 228.359, 322.948, 116.043, 228.359, 322.948, -3.95666, 228.359, 322.949, -123.957, 230.085, 325.389, 116.205, 229.507, 324.572, -3.84919, 230.085, 325.389, -3.79524, 230.085, 325.389, -123.795, 230.085, 325.389, 116.205, 230.085, 325.389, -3.79524, 230.085, 325.389, -123.795, 229.853, 325.062, 116.183, 229.853, 325.062, -3.81684, 229.854, 325.062, -123.817, 229.853, 325.062, 116.183, 229.853, 325.062, -3.81684, 229.392, 324.409, -3.86, 229.854, 325.062, -123.817, 229.738, 324.898, 116.172, 229.738, 324.898, -3.82765, 229.738, 324.899, -123.828, 229.738, 324.898, 116.172, 229.738, 324.898, -3.82765, 229.738, 324.899, -123.828, 228.704, 323.436, 116.076, 228.704, 323.436, -3.92424, 228.704, 323.436, -123.924, 
2019 Aug 19 (Mon) 15:30, 227.202, 321.312, -4.01085, 227.2, 321.309, -124.011, 227.202, 321.312, -124.011, 227.202, 321.312, 115.989, 227.202, 321.312, -4.01085, 227.202, 321.312, -124.011, 227.202, 321.312, 115.989, 226.684, 320.58, 115.951, 226.685, 320.58, -4.04843, 226.685, 320.581, -124.049, 226.684, 320.58, 115.951, 226.685, 320.58, -4.04843, 226.297, 320.032, 115.923, 226.297, 320.032, -4.07669, 226.297, 320.032, -124.077, 227.46, 321.676, -123.992, 227.459, 321.676, 116.008, 227.459, 321.676, -3.9923, 227.46, 321.676, -123.992, 227.459, 321.676, 116.008, 227.2, 321.309, 115.989, 227.2, 321.309, -4.01117, 226.685, 320.581, -124.049, 227.2, 321.309, -124.011, 227.2, 321.309, 115.989, 227.07, 321.126, -124.021, 227.07, 321.125, 115.979, 227.07, 321.126, -4.02062, 227.07, 321.126, -124.021, 227.07, 321.125, 115.979, 226.038, 319.666, 115.904, 226.039, 319.667, -4.09557, 226.039, 319.667, -124.096, 227.459, 321.676, -3.9923, 226.038, 319.666, 115.904, 226.039, 319.667, -4.09557, 226.039, 319.667, -124.096, 225.909, 319.484, 115.895, 225.909, 319.484, -4.10501, 225.91, 319.484, -124.105, 225.909, 319.484, 115.895, 225.909, 319.484, -4.10501, 225.91, 319.484, -124.105, 227.849, 322.227, 116.036, 227.2, 321.309, -4.01117, 227.849, 322.227, -3.96404, 227.849, 322.228, -123.964, 227.849, 322.227, 116.036, 227.849, 322.227, -3.96404, 227.849, 322.228, -123.964, 227.589, 321.859, 116.017, 227.589, 321.86, -3.98291, 227.589, 321.86, -123.983, 227.589, 321.859, 116.017, 227.589, 321.86, -3.98291, 227.07, 321.126, -4.02062, 227.589, 321.86, -123.983, 227.459, 321.676, 116.008, 227.459, 321.676, -3.99236, 227.459, 321.676, -123.992, 227.459, 321.676, 116.008, 227.459, 321.676, -3.99236, 227.459, 321.676, -123.992, 226.297, 320.032, 115.923, 226.297, 320.032, -4.07669, 226.297, 320.032, -124.077, 
