Time, 1 (House 1), House 1 Magnitude, House 1 Phase, 10 (House 2), House 2 Magnitude, House 2 Phase, 11 (House 3), House 3 Magnitude, House 3 Phase, 12 (House 4), House 4 Magnitude, House 4 Phase, 13 (House 5), House 5 Magnitude, House 5 Phase, 14 (House 6), House 6 Magnitude, House 6 Phase, 15 (House 7), House 7 Magnitude, House 7 Phase, 16 (House 8), House 8 Magnitude, House 8 Phase, 17 (House 9), House 9 Magnitude, House 9 Phase, 18 (House 10), House 10 Magnitude, House 10 Phase, 19 (House 11), House 11 Magnitude, House 11 Phase, 2 (House 12), House 12 Magnitude, House 12 Phase, 20 (House 13), House 13 Magnitude, House 13 Phase, 21 (House 14), House 14 Magnitude, House 14 Phase, 22 (House 15), House 15 Magnitude, House 15 Phase, 23 (House 16), House 16 Magnitude, House 16 Phase, 24 (House 17), House 17 Magnitude, House 17 Phase, 25 (House 18), House 18 Magnitude, House 18 Phase, 26 (House 19), House 19 Magnitude, House 19 Phase, 27 (House 20), House 20 Magnitude, House 20 Phase, 28 (House 21), House 21 Magnitude, House 21 Phase, 29 (House 22), House 22 Magnitude, House 22 Phase, 3 (House 23), House 23 Magnitude, House 23 Phase, 30 (House 24), House 24 Magnitude, House 24 Phase, 31 (House 25), House 25 Magnitude, House 25 Phase, 32 (House 26), House 26 Magnitude, House 26 Phase, 33 (House 27), House 27 Magnitude, House 27 Phase, 34 (House 28), House 28 Magnitude, House 28 Phase, 35 (House 29), House 29 Magnitude, House 29 Phase, 36 (House 30), House 30 Magnitude, House 30 Phase, 37 (House 31), House 31 Magnitude, House 31 Phase, 38 (House 32), House 32 Magnitude, House 32 Phase, 39 (House 33), House 33 Magnitude, House 33 Phase, 4 (House 34), House 34 Magnitude, House 34 Phase, 40 (House 35), House 35 Magnitude, House 35 Phase, 41 (House 36), House 36 Magnitude, House 36 Phase, 42 (House 37), House 37 Magnitude, House 37 Phase, 43 (House 38), House 38 Magnitude, House 38 Phase, 44 (House 39), House 39 Magnitude, House 39 Phase, 45 (House 40), House 40 Magnitude, House 40 Phase, 46 (House 41), House 41 Magnitude, House 41 Phase, 47 (House 42), House 42 Magnitude, House 42 Phase, 48 (House 43), House 43 Magnitude, House 43 Phase, 49 (House 44), House 44 Magnitude, House 44 Phase, 5 (House 45), House 45 Magnitude, House 45 Phase, 50 (House 46), House 46 Magnitude, House 46 Phase, 51 (House 47), House 47 Magnitude, House 47 Phase, 52 (House 48), House 48 Magnitude, House 48 Phase, 53 (House 49), House 49 Magnitude, House 49 Phase, 54 (House 50), House 50 Magnitude, House 50 Phase, 55 (House 51), House 51 Magnitude, House 51 Phase, 56 (House 52), House 52 Magnitude, House 52 Phase, 57 (House 53), House 53 Magnitude, House 53 Phase, 58 (House 54), House 54 Magnitude, House 54 Phase, 59 (House 55), House 55 Magnitude, House 55 Phase, 6 (House 56), House 56 Magnitude, House 56 Phase, 60 (House 57), House 57 Magnitude, House 57 Phase, 61 (House 58), House 58 Magnitude, House 58 Phase, 62 (House 59), House 59 Magnitude, House 59 Phase, 63 (House 60), House 60 Magnitude, House 60 Phase, 64 (House 61), House 61 Magnitude, House 61 Phase, 65 (House 62), House 62 Magnitude, House 62 Phase, 66 (House 63), House 63 Magnitude, House 63 Phase, 7 (House 64), House 64 Magnitude, House 64 Phase, 8 (House 65), House 65 Magnitude, House 65 Phase, 9 (House 66), House 66 Magnitude, House 66 Phase, 
2019 Aug 19 (Mon) 5:00, 231.311, 327.123, -2.78657, 227.298, 321.448, -125.38, 222.315, 314.401, -125.45, 226.536, 320.37, 114.351, 231.311, 327.123, -2.78657, 222.315, 314.401, -125.45, 226.536, 320.37, 114.351, 224.799, 317.913, 114.107, 231.605, 327.539, -2.91841, 225.577, 319.014, -125.239, 221.19, 312.809, 114.072, 231.605, 327.539, -2.91841, 220.247, 311.477, 113.947, 231.646, 327.596, -2.99245, 225.316, 318.646, -125.159, 227.485, 321.712, -125.369, 227.355, 321.528, 114.665, 230.858, 326.483, -2.86975, 227.485, 321.712, -125.369, 227.355, 321.528, 114.665, 227.163, 321.257, 114.651, 230.679, 326.229, -2.88359, 225.577, 319.014, -125.239, 227.298, 321.448, -125.38, 227.163, 321.257, 114.651, 227.205, 321.316, -125.385, 227.067, 321.121, 114.644, 230.589, 326.103, -2.89052, 227.205, 321.316, -125.385, 227.067, 321.121, 114.644, 223.655, 316.297, 113.975, 231.437, 327.301, -3.00905, 225.157, 318.419, -125.175, 230.858, 326.483, -2.86975, 223.655, 316.297, 113.975, 231.437, 327.301, -3.00905, 225.157, 318.419, -125.175, 223.563, 316.165, 113.972, 231.332, 327.153, -3.01735, 225.077, 318.306, -125.183, 223.563, 316.165, 113.972, 231.332, 327.153, -3.01735, 225.077, 318.306, -125.183, 227.642, 321.935, 114.687, 230.679, 326.229, -2.88359, 231.127, 326.863, -2.84903, 227.765, 322.108, -125.353, 227.642, 321.935, 114.687, 231.127, 326.863, -2.84903, 227.765, 322.108, -125.353, 227.45, 321.663, 114.673, 230.948, 326.61, -2.86286, 227.578, 321.844, -125.364, 227.45, 321.663, 114.673, 230.948, 326.61, -2.86286, 230.589, 326.103, -2.89052, 227.578, 321.844, -125.364, 227.354, 321.527, 114.665, 230.858, 326.483, -2.86978, 227.485, 321.712, -125.369, 227.354, 321.527, 114.665, 230.858, 326.483, -2.86978, 227.485, 321.712, -125.369, 223.841, 316.559, 113.982, 231.646, 327.596, -2.99245, 225.316, 318.646, -125.159, 
2019 Aug 19 (Mon) 5:30, 231.45, 327.32, -3.25871, 227.356, 321.53, -125.842, 222.375, 314.486, -125.911, 226.579, 320.431, 113.891, 231.45, 327.32, -3.25871, 222.375, 314.486, -125.911, 226.579, 320.431, 113.891, 224.813, 317.934, 113.637, 231.717, 327.698, -3.40212, 225.613, 319.065, -125.711, 221.204, 312.83, 113.602, 231.717, 327.698, -3.40212, 220.241, 311.468, 113.469, 231.737, 327.725, -3.48486, 225.335, 318.671, -125.64, 227.556, 321.813, -125.826, 227.413, 321.61, 114.21, 231.012, 326.7, -3.33583, 227.556, 321.813, -125.826, 227.413, 321.61, 114.21, 227.207, 321.319, 114.19, 230.82, 326.429, -3.35539, 225.613, 319.065, -125.711, 227.356, 321.53, -125.842, 227.207, 321.319, 114.19, 227.257, 321.389, -125.85, 227.104, 321.173, 114.18, 230.724, 326.293, -3.36519, 227.257, 321.389, -125.85, 227.104, 321.173, 114.18, 223.634, 316.266, 113.491, 231.514, 327.411, -3.5073, 225.163, 318.428, -125.66, 231.012, 326.7, -3.33583, 223.634, 316.266, 113.491, 231.514, 327.411, -3.5073, 225.163, 318.428, -125.66, 223.534, 316.125, 113.485, 231.403, 327.253, -3.51852, 225.077, 318.306, -125.671, 223.534, 316.125, 113.485, 231.403, 327.253, -3.51852, 225.077, 318.306, -125.671, 227.722, 322.048, 114.24, 230.82, 326.429, -3.35539, 231.301, 327.108, -3.30652, 227.856, 322.237, -125.802, 227.722, 322.048, 114.24, 231.301, 327.108, -3.30652, 227.856, 322.237, -125.802, 227.516, 321.756, 114.22, 231.108, 326.837, -3.32608, 227.656, 321.954, -125.818, 227.516, 321.756, 114.22, 231.108, 326.837, -3.32608, 230.724, 326.293, -3.36519, 227.656, 321.954, -125.818, 227.412, 321.61, 114.21, 231.012, 326.701, -3.33587, 227.556, 321.812, -125.826, 227.412, 321.61, 114.21, 231.012, 326.701, -3.33587, 227.556, 321.812, -125.826, 223.834, 316.549, 113.503, 231.737, 327.725, -3.48486, 225.335, 318.671, -125.64, 
2019 Aug 19 (Mon) 6:00, 230.924, 326.575, -3.53617, 226.808, 320.755, -126.107, 221.841, 313.731, -126.176, 226.027, 319.65, 113.628, 230.924, 326.575, -3.53617, 221.841, 313.731, -126.176, 226.027, 319.65, 113.628, 224.236, 317.118, 113.37, 231.159, 326.909, -3.68398, 225.044, 318.261, -125.981, 220.637, 312.028, 113.336, 231.159, 326.909, -3.68398, 219.655, 310.639, 113.199, 231.156, 326.905, -3.77005, 224.746, 317.839, -125.912, 227.021, 321.056, -126.089, 226.872, 320.846, 113.949, 230.502, 325.98, -3.61101, 227.021, 321.056, -126.089, 226.872, 320.846, 113.949, 226.652, 320.534, 113.927, 230.296, 325.688, -3.63281, 225.044, 318.261, -125.981, 226.808, 320.755, -126.107, 226.652, 320.534, 113.927, 226.702, 320.604, -126.116, 226.541, 320.378, 113.916, 230.193, 325.542, -3.64373, 226.702, 320.604, -126.116, 226.541, 320.378, 113.916, 223.024, 315.403, 113.22, 230.919, 326.569, -3.79475, 224.561, 317.577, -125.935, 230.502, 325.98, -3.61101, 223.024, 315.403, 113.22, 230.919, 326.569, -3.79475, 224.561, 317.577, -125.935, 222.917, 315.252, 113.213, 230.801, 326.402, -3.8071, 224.469, 317.447, -125.946, 222.917, 315.252, 113.213, 230.801, 326.402, -3.8071, 224.469, 317.447, -125.946, 227.204, 321.315, 113.982, 230.296, 325.688, -3.63281, 230.812, 326.418, -3.57835, 227.341, 321.508, -126.062, 227.204, 321.315, 113.982, 230.812, 326.418, -3.57835, 227.341, 321.508, -126.062, 226.983, 321.002, 113.96, 230.606, 326.126, -3.60015, 227.127, 321.207, -126.08, 226.983, 321.002, 113.96, 230.606, 326.126, -3.60015, 230.193, 325.542, -3.64373, 227.127, 321.207, -126.08, 226.872, 320.846, 113.948, 230.502, 325.98, -3.61106, 227.021, 321.056, -126.089, 226.872, 320.846, 113.948, 230.502, 325.98, -3.61106, 227.021, 321.056, -126.089, 223.238, 315.706, 113.234, 231.156, 326.905, -3.77005, 224.746, 317.839, -125.912, 
2019 Aug 19 (Mon) 6:30, 225.743, 319.249, -3.51938, 221.847, 313.739, -126.039, 216.991, 306.871, -126.111, 221.106, 312.691, 113.705, 225.743, 319.249, -3.51938, 216.991, 306.871, -126.111, 221.106, 312.691, 113.705, 219.25, 310.067, 113.47, 225.853, 319.404, -3.64574, 220.014, 311.147, -125.896, 215.732, 305.092, 113.435, 225.853, 319.404, -3.64574, 214.694, 303.623, 113.315, 225.759, 319.272, -3.71586, 219.641, 310.62, -125.813, 222.109, 314.11, -126.032, 221.98, 313.927, 114.014, 225.394, 318.755, -3.60563, 222.109, 314.11, -126.032, 221.98, 313.927, 114.014, 221.708, 313.542, 114.004, 225.133, 318.385, -3.6173, 220.014, 311.147, -125.896, 221.847, 313.739, -126.039, 221.708, 313.542, 114.004, 221.716, 313.554, -126.043, 221.571, 313.349, 113.998, 225.002, 318.201, -3.62315, 221.716, 313.554, -126.043, 221.571, 313.349, 113.998, 217.932, 308.202, 113.348, 225.467, 318.859, -3.73006, 219.407, 310.288, -125.826, 225.394, 318.755, -3.60563, 217.932, 308.202, 113.348, 225.467, 318.859, -3.73006, 219.407, 310.288, -125.826, 217.801, 308.017, 113.346, 225.321, 318.652, -3.73716, 219.289, 310.122, -125.832, 217.801, 308.017, 113.346, 225.321, 318.652, -3.73716, 219.289, 310.122, -125.832, 222.389, 314.505, 114.031, 225.133, 318.385, -3.6173, 225.786, 319.31, -3.58814, 222.503, 314.666, -126.02, 222.389, 314.505, 114.031, 225.786, 319.31, -3.58814, 222.503, 314.666, -126.02, 222.116, 314.119, 114.02, 225.525, 318.94, -3.59984, 222.24, 314.295, -126.028, 222.116, 314.119, 114.02, 225.525, 318.94, -3.59984, 225.002, 318.201, -3.62315, 222.24, 314.295, -126.028, 221.979, 313.926, 114.014, 225.394, 318.755, -3.60569, 222.109, 314.109, -126.031, 221.979, 313.926, 114.014, 225.394, 318.755, -3.60569, 222.109, 314.109, -126.031, 218.195, 308.574, 113.35, 225.759, 319.272, -3.71586, 219.641, 310.62, -125.813, 
2019 Aug 19 (Mon) 7:00, 226.446, 320.243, -3.85907, 222.47, 314.619, -126.378, 217.602, 307.735, -126.449, 221.713, 313.55, 113.367, 226.446, 320.243, -3.85907, 217.602, 307.735, -126.449, 221.713, 313.55, 113.367, 219.845, 310.908, 113.121, 226.552, 320.392, -3.99647, 220.629, 312.017, -126.244, 216.318, 305.921, 113.086, 226.552, 320.392, -3.99647, 215.272, 304.44, 112.959, 226.454, 320.254, -4.07486, 220.253, 311.484, -126.168, 222.735, 314.995, -126.365, 222.595, 314.796, 113.681, 226.099, 319.752, -3.93953, 222.735, 314.995, -126.365, 222.595, 314.796, 113.681, 222.318, 314.406, 113.665, 225.835, 319.378, -3.95662, 220.629, 312.017, -126.244, 222.47, 314.619, -126.378, 222.318, 314.406, 113.665, 222.337, 314.432, -126.384, 222.18, 314.21, 113.657, 225.702, 319.191, -3.96517, 222.337, 314.432, -126.384, 222.18, 314.21, 113.657, 218.515, 309.026, 112.986, 226.159, 319.837, -4.0946, 220.015, 311.149, -126.187, 226.099, 319.752, -3.93953, 218.515, 309.026, 112.986, 226.159, 319.837, -4.0946, 220.015, 311.149, -126.187, 218.381, 308.837, 112.982, 226.011, 319.628, -4.10446, 219.897, 310.981, -126.196, 218.381, 308.837, 112.982, 226.011, 319.628, -4.10446, 219.897, 310.981, -126.196, 223.01, 315.383, 113.705, 225.835, 319.378, -3.95662, 226.495, 320.313, -3.91394, 223.133, 315.558, -126.345, 223.01, 315.383, 113.705, 226.495, 320.313, -3.91394, 223.133, 315.558, -126.345, 222.733, 314.991, 113.689, 226.231, 319.939, -3.93105, 222.867, 315.182, -126.358, 222.733, 314.991, 113.689, 226.231, 319.939, -3.93105, 225.702, 319.191, -3.96517, 222.867, 315.182, -126.358, 222.594, 314.795, 113.681, 226.099, 319.752, -3.93961, 222.734, 314.994, -126.365, 222.594, 314.795, 113.681, 226.099, 319.752, -3.93961, 222.734, 314.994, -126.365, 218.782, 309.404, 112.994, 226.454, 320.254, -4.07486, 220.253, 311.484, -126.168, 
2019 Aug 19 (Mon) 7:30, 225.157, 318.42, -4.1212, 221.195, 312.816, -126.621, 216.357, 305.975, -126.692, 220.441, 311.751, 113.128, 225.157, 318.42, -4.1212, 216.357, 305.975, -126.692, 220.441, 311.751, 113.128, 218.54, 309.063, 112.882, 225.214, 318.501, -4.25962, 219.324, 310.171, -126.488, 215.035, 304.106, 112.847, 225.214, 318.501, -4.25962, 213.962, 302.589, 112.719, 225.081, 318.313, -4.33883, 218.918, 309.597, -126.414, 221.48, 313.22, -126.607, 221.338, 313.02, 113.442, 224.836, 317.967, -4.20118, 221.48, 313.22, -126.607, 221.338, 313.02, 113.442, 221.04, 312.598, 113.425, 224.55, 317.562, -4.21891, 219.324, 310.171, -126.488, 221.195, 312.816, -126.621, 221.04, 312.598, 113.425, 221.052, 312.615, -126.627, 220.892, 312.388, 113.417, 224.407, 317.36, -4.22778, 221.052, 312.615, -126.627, 220.892, 312.388, 113.417, 217.162, 307.114, 112.746, 224.764, 317.865, -4.35917, 218.661, 309.233, -126.433, 224.836, 317.967, -4.20118, 217.162, 307.114, 112.746, 224.764, 317.865, -4.35917, 218.661, 309.233, -126.433, 217.018, 306.91, 112.742, 224.606, 317.64, -4.36933, 218.532, 309.051, -126.442, 217.018, 306.91, 112.742, 224.606, 317.64, -4.36933, 218.532, 309.051, -126.442, 221.786, 313.652, 113.466, 224.55, 317.562, -4.21891, 225.266, 318.574, -4.17464, 221.909, 313.826, -126.587, 221.786, 313.652, 113.466, 225.266, 318.574, -4.17464, 221.909, 313.826, -126.587, 221.487, 313.23, 113.45, 224.979, 318.169, -4.19239, 221.623, 313.422, -126.601, 221.487, 313.23, 113.45, 224.979, 318.169, -4.19239, 224.407, 317.36, -4.22778, 221.623, 313.422, -126.601, 221.338, 313.019, 113.441, 224.836, 317.966, -4.20128, 221.48, 313.219, -126.607, 221.338, 313.019, 113.441, 224.836, 317.966, -4.20128, 221.48, 313.219, -126.607, 217.45, 307.521, 112.754, 225.081, 318.313, -4.33883, 218.918, 309.597, -126.414, 
2019 Aug 19 (Mon) 8:00, 225.926, 319.507, -4.07496, 221.938, 313.868, -126.583, 217.084, 307.003, -126.655, 221.18, 312.796, 113.163, 225.926, 319.507, -4.07496, 217.084, 307.003, -126.655, 221.18, 312.796, 113.163, 219.292, 310.126, 112.916, 226.005, 319.619, -4.21542, 220.08, 311.241, -126.452, 215.775, 305.151, 112.88, 226.005, 319.619, -4.21542, 214.712, 303.649, 112.751, 225.888, 319.454, -4.29614, 219.687, 310.685, -126.379, 222.215, 314.26, -126.569, 222.072, 314.057, 113.479, 225.593, 319.037, -4.15385, 222.215, 314.26, -126.569, 222.072, 314.057, 113.479, 221.783, 313.648, 113.461, 225.317, 318.646, -4.17251, 220.08, 311.241, -126.452, 221.938, 313.868, -126.583, 221.783, 313.648, 113.461, 221.8, 313.673, -126.59, 221.639, 313.444, 113.452, 225.179, 318.451, -4.18185, 221.8, 313.673, -126.59, 221.639, 313.444, 113.452, 217.933, 308.204, 112.777, 225.58, 319.019, -4.31745, 219.439, 310.334, -126.399, 225.593, 319.037, -4.15385, 217.933, 308.204, 112.777, 225.58, 319.019, -4.31745, 219.439, 310.334, -126.399, 217.794, 308.007, 112.773, 225.427, 318.801, -4.32811, 219.315, 310.158, -126.409, 217.794, 308.007, 112.773, 225.427, 318.801, -4.32811, 219.315, 310.158, -126.409, 222.505, 314.669, 113.505, 225.317, 318.646, -4.17251, 226.008, 319.623, -4.12591, 222.631, 314.847, -126.547, 222.505, 314.669, 113.505, 226.008, 319.623, -4.12591, 222.631, 314.847, -126.547, 222.215, 314.26, 113.487, 225.731, 319.232, -4.14459, 222.353, 314.455, -126.562, 222.215, 314.26, 113.487, 225.731, 319.232, -4.14459, 225.179, 318.451, -4.18185, 222.353, 314.455, -126.562, 222.071, 314.056, 113.479, 225.593, 319.036, -4.15394, 222.215, 314.259, -126.569, 222.071, 314.056, 113.479, 225.593, 319.036, -4.15394, 222.215, 314.259, -126.569, 218.213, 308.599, 112.786, 225.888, 319.454, -4.29614, 219.687, 310.685, -126.379, 
2019 Aug 19 (Mon) 8:30, 224.982, 318.172, -3.63605, 221.1, 312.682, -126.146, 216.261, 305.839, -126.218, 220.361, 311.637, 113.601, 224.982, 318.172, -3.63605, 216.261, 305.839, -126.218, 220.361, 311.637, 113.601, 218.488, 308.989, 113.366, 225.065, 318.291, -3.76205, 219.25, 310.067, -126.002, 214.983, 304.032, 113.331, 225.065, 318.291, -3.76205, 213.931, 302.543, 113.212, 224.953, 318.131, -3.83192, 218.862, 309.517, -125.919, 221.372, 313.068, -126.138, 221.243, 312.885, 113.91, 224.647, 317.699, -3.72251, 221.372, 313.068, -126.138, 221.243, 312.885, 113.91, 220.959, 312.483, 113.899, 224.374, 317.313, -3.73409, 219.25, 310.067, -126.002, 221.1, 312.682, -126.146, 220.959, 312.483, 113.899, 220.963, 312.489, -126.149, 220.817, 312.283, 113.894, 224.237, 317.12, -3.73988, 220.963, 312.489, -126.149, 220.817, 312.283, 113.894, 217.145, 307.089, 113.245, 224.649, 317.701, -3.84599, 218.616, 309.17, -125.932, 224.647, 317.699, -3.72251, 217.145, 307.089, 113.245, 224.649, 317.701, -3.84599, 218.616, 309.17, -125.932, 217.008, 306.895, 113.244, 224.497, 317.486, -3.85302, 218.494, 308.997, -125.938, 217.008, 306.895, 113.244, 224.497, 317.486, -3.85302, 218.494, 308.997, -125.938, 221.669, 313.487, 113.925, 224.374, 317.313, -3.73409, 225.057, 318.279, -3.70518, 221.782, 313.647, -126.127, 221.669, 313.487, 113.925, 225.057, 318.279, -3.70518, 221.782, 313.647, -126.127, 221.384, 313.085, 113.915, 224.784, 317.892, -3.71678, 221.509, 313.26, -126.134, 221.384, 313.085, 113.915, 224.784, 317.892, -3.71678, 224.237, 317.12, -3.73988, 221.509, 313.26, -126.134, 221.242, 312.883, 113.909, 224.647, 317.699, -3.72258, 221.372, 313.067, -126.138, 221.242, 312.883, 113.909, 224.647, 317.699, -3.72258, 221.372, 313.067, -126.138, 217.419, 307.476, 113.247, 224.953, 318.131, -3.83192, 218.862, 309.517, -125.919, 
2019 Aug 19 (Mon) 9:00, 224.683, 317.75, -3.67871, 224.681, 317.747, -123.679, 224.684, 317.75, -123.679, 224.683, 317.75, 116.321, 224.683, 317.75, -3.67871, 224.684, 317.75, -123.679, 224.683, 317.75, 116.321, 224.135, 316.975, 116.301, 224.135, 316.975, -3.69857, 224.136, 316.976, -123.699, 224.135, 316.975, 116.301, 224.135, 316.975, -3.69857, 223.725, 316.395, 116.286, 223.725, 316.395, -3.71351, 223.725, 316.395, -123.714, 224.956, 318.136, -123.669, 224.956, 318.136, 116.331, 224.956, 318.136, -3.66891, 224.956, 318.136, -123.669, 224.956, 318.136, 116.331, 224.681, 317.747, 116.321, 224.681, 317.747, -3.67889, 224.136, 316.976, -123.699, 224.681, 317.747, -123.679, 224.681, 317.747, 116.321, 224.544, 317.553, -123.684, 224.543, 317.552, 116.316, 224.543, 317.552, -3.68389, 224.544, 317.553, -123.684, 224.543, 317.552, 116.316, 223.451, 316.008, 116.276, 223.451, 316.008, -3.72348, 223.452, 316.008, -123.724, 224.956, 318.136, -3.66891, 223.451, 316.008, 116.276, 223.451, 316.008, -3.72348, 223.452, 316.008, -123.724, 223.314, 315.814, 116.271, 223.315, 315.814, -3.72848, 223.315, 315.815, -123.729, 223.314, 315.814, 116.271, 223.315, 315.814, -3.72848, 223.315, 315.815, -123.729, 225.369, 318.719, 116.346, 224.681, 317.747, -3.67889, 225.369, 318.72, -3.65397, 225.369, 318.72, -123.654, 225.369, 318.719, 116.346, 225.369, 318.72, -3.65397, 225.369, 318.72, -123.654, 225.093, 318.33, 116.336, 225.093, 318.33, -3.66395, 225.093, 318.33, -123.664, 225.093, 318.33, 116.336, 225.093, 318.33, -3.66395, 224.543, 317.552, -3.68389, 225.093, 318.33, -123.664, 224.955, 318.135, 116.331, 224.955, 318.135, -3.66895, 224.956, 318.135, -123.669, 224.955, 318.135, 116.331, 224.955, 318.135, -3.66895, 224.956, 318.135, -123.669, 223.725, 316.395, 116.286, 223.725, 316.395, -3.71351, 223.725, 316.395, -123.714, 
2019 Aug 19 (Mon) 9:30, 227.151, 321.24, -3.73298, 227.149, 321.237, -123.733, 227.151, 321.24, -123.733, 227.15, 321.239, 116.267, 227.151, 321.24, -3.73298, 227.151, 321.24, -123.733, 227.15, 321.239, 116.267, 226.649, 320.531, 116.236, 226.65, 320.531, -3.76405, 226.65, 320.531, -123.764, 226.649, 320.531, 116.236, 226.65, 320.531, -3.76405, 226.274, 320, 116.213, 226.274, 320, -3.78742, 226.274, 320, -123.787, 227.4, 321.593, -123.718, 227.4, 321.592, 116.282, 227.4, 321.592, -3.71762, 227.4, 321.593, -123.718, 227.4, 321.592, 116.282, 227.149, 321.237, 116.267, 227.149, 321.237, -3.73323, 226.65, 320.531, -123.764, 227.149, 321.237, -123.733, 227.149, 321.237, 116.267, 227.023, 321.059, -123.741, 227.023, 321.059, 116.259, 227.023, 321.059, -3.74104, 227.023, 321.059, -123.741, 227.023, 321.059, 116.259, 226.024, 319.646, 116.197, 226.024, 319.646, -3.80303, 226.024, 319.646, -123.803, 227.4, 321.592, -3.71762, 226.024, 319.646, 116.197, 226.024, 319.646, -3.80303, 226.024, 319.646, -123.803, 225.899, 319.469, 116.189, 225.899, 319.469, -3.81084, 225.899, 319.47, -123.811, 225.899, 319.469, 116.189, 225.899, 319.469, -3.81084, 225.899, 319.47, -123.811, 227.777, 322.126, 116.306, 227.149, 321.237, -3.73323, 227.777, 322.126, -3.69426, 227.778, 322.126, -123.694, 227.777, 322.126, 116.306, 227.777, 322.126, -3.69426, 227.778, 322.126, -123.694, 227.525, 321.77, 116.29, 227.526, 321.77, -3.70986, 227.526, 321.77, -123.71, 227.525, 321.77, 116.29, 227.526, 321.77, -3.70986, 227.023, 321.059, -3.74104, 227.526, 321.77, -123.71, 227.4, 321.592, 116.282, 227.4, 321.592, -3.71768, 227.4, 321.592, -123.718, 227.4, 321.592, 116.282, 227.4, 321.592, -3.71768, 227.4, 321.592, -123.718, 226.274, 320, 116.213, 226.274, 320, -3.78742, 226.274, 320, -123.787, 
2019 Aug 19 (Mon) 10:00, 229.154, 324.072, -3.65368, 229.152, 324.07, -123.654, 229.154, 324.072, -123.654, 229.154, 324.072, 116.346, 229.154, 324.072, -3.65368, 229.154, 324.072, -123.654, 229.154, 324.072, 116.346, 228.698, 323.428, 116.309, 228.699, 323.429, -3.69093, 228.699, 323.429, -123.691, 228.698, 323.428, 116.309, 228.699, 323.429, -3.69093, 228.357, 322.946, 116.281, 228.357, 322.946, -3.71894, 228.358, 322.946, -123.719, 229.381, 324.393, -123.635, 229.38, 324.393, 116.365, 229.381, 324.393, -3.63525, 229.381, 324.393, -123.635, 229.38, 324.393, 116.365, 229.152, 324.07, 116.346, 229.152, 324.07, -3.65396, 228.699, 323.429, -123.691, 229.152, 324.07, -123.654, 229.152, 324.07, 116.346, 229.038, 323.909, -123.663, 229.038, 323.909, 116.337, 229.038, 323.909, -3.66332, 229.038, 323.909, -123.663, 229.038, 323.909, 116.337, 228.13, 322.624, 116.262, 228.13, 322.625, -3.73764, 228.13, 322.625, -123.738, 229.381, 324.393, -3.63525, 228.13, 322.624, 116.262, 228.13, 322.625, -3.73764, 228.13, 322.625, -123.738, 228.016, 322.464, 116.253, 228.016, 322.464, -3.747, 228.017, 322.464, -123.747, 228.016, 322.464, 116.253, 228.016, 322.464, -3.747, 228.017, 322.464, -123.747, 229.723, 324.878, 116.393, 229.152, 324.07, -3.65396, 229.723, 324.878, -3.60725, 229.723, 324.878, -123.607, 229.723, 324.878, 116.393, 229.723, 324.878, -3.60725, 229.723, 324.878, -123.607, 229.494, 324.554, 116.374, 229.495, 324.554, -3.62595, 229.495, 324.554, -123.626, 229.494, 324.554, 116.374, 229.495, 324.554, -3.62595, 229.038, 323.909, -3.66332, 229.495, 324.554, -123.626, 229.38, 324.392, 116.365, 229.38, 324.393, -3.63531, 229.38, 324.393, -123.635, 229.38, 324.392, 116.365, 229.38, 324.393, -3.63531, 229.38, 324.393, -123.635, 228.357, 322.946, 116.281, 228.357, 322.946, -3.71894, 228.358, 322.946, -123.719, 
