Time, 10 (2), , , , , , , 11 (3), , , , , , , 14 (6), , , , , , , 17 (9), , , , , , , 18 (10), , , , , , , 1 (1), , , , , , , 20 (13), , , , , , , 21 (14), , , , , , , 22 (15), , , , , , , 23 (16), , , , , , , 24 (17), , , , , , , 25 (18), , , , , , , 27 (20), , , , , , , 31 (25), , , , , , , 32 (26), , , , , , , 33 (27), , , , , , , 34 (28), , , , , , , 35 (29), , , , , , , 36 (30), , , , , , , 39 (33), , , , , , , 3 (23), , , , , , , 43 (38), , , , , , , 44 (39), , , , , , , 46 (41), , , , , , , 48 (43), , , , , , , 4 (34), , , , , , , 50 (46), , , , , , , 53 (49), , , , , , , 56 (52), , , , , , , 57 (53), , , , , , , 60 (57), , , , , , , 64 (61), , , , , , , 66 (63), , , , , , , 7 (64), , , , , , , 
Time, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, 
2019 Aug 19 (Mon) 12:30, 227.171, 0, 0, 100, 0, 0, 0, 227.173, 0, 0, 99.7641, 0, 0, 0, 227.173, 0, 0, 100, 0, 0, 0, 226.677, 0, 0, 99.6562, 0, 0, 0, 226.678, 0, 0, 100, 0, 0, 0, 227.173, 0, 0, 100, 0, 0, 0, 226.306, 0, 0, 100, 0, 0, 0, 226.306, 0, 0, 100, 0, 0, 0, 226.306, 0, 0, 100, 0, 0, 0, 227.42, 0, 0, 100, 0, 0, 0, 227.42, 0, 0, 100, 0, 0, 0, 227.42, 0, 0, 100, 0, 0, 0, 227.42, 0, 0, 100, 0, 0, 0, 227.171, 0, 0, 100, 0, 0, 0, 227.047, 0, 0, 98.3488, 0, 0, 0, 227.047, 0, 0, 100, 0, 0, 0, 227.047, 0, 0, 100, 0, 0, 0, 227.047, 0, 0, 98.3386, 0, 0, 0, 227.047, 0, 0, 100, 0, 0, 0, 226.058, 0, 0, 100, 0, 0, 0, 226.678, 0, 0, 100, 0, 0, 0, 225.934, 0, 0, 100, 0, 0, 0, 225.934, 0, 0, 100, 0, 0, 0, 225.934, 0, 0, 100, 0, 0, 0, 225.935, 0, 0, 100, 0, 0, 0, 227.42, 0, 0, 100, 0, 0, 0, 227.794, 0, 0, 100, 0, 0, 0, 227.794, 0, 0, 100, 0, 0, 0, 227.544, 0, 0, 100, 0, 0, 0, 227.544, 0, 0, 100, 0, 0, 0, 227.544, 0, 0, 100, 0, 0, 0, 227.42, 0, 0, 98.8891, 0, 0, 0, 227.42, 0, 0, 100, 0, 0, 0, 226.306, 0, 0, 100, 0, 0, 0, 
2019 Aug 19 (Mon) 13:00, 229.899, 0, 0, 100, 0, 0, 0, 229.901, 0, 0, 99.7641, 0, 0, 0, 229.901, 0, 0, 100, 0, 0, 0, 229.447, 0, 0, 99.6562, 0, 0, 0, 229.447, 0, 0, 100, 0, 0, 0, 229.901, 0, 0, 100, 0, 0, 0, 229.107, 0, 0, 100, 0, 0, 0, 229.108, 0, 0, 100, 0, 0, 0, 229.108, 0, 0, 100, 0, 0, 0, 230.127, 0, 0, 100, 0, 0, 0, 230.126, 0, 0, 100, 0, 0, 0, 230.126, 0, 0, 100, 0, 0, 0, 230.126, 0, 0, 100, 0, 0, 0, 229.899, 0, 0, 100, 0, 0, 0, 229.786, 0, 0, 98.3488, 0, 0, 0, 229.785, 0, 0, 100, 0, 0, 0, 229.785, 0, 0, 100, 0, 0, 0, 229.786, 0, 0, 98.3386, 0, 0, 0, 229.785, 0, 0, 100, 0, 0, 0, 228.881, 0, 0, 100, 0, 0, 0, 229.447, 0, 0, 100, 0, 0, 0, 228.768, 0, 0, 100, 0, 0, 0, 228.768, 0, 0, 100, 0, 0, 0, 228.768, 0, 0, 100, 0, 0, 0, 228.768, 0, 0, 100, 0, 0, 0, 230.126, 0, 0, 100, 0, 0, 0, 230.468, 0, 0, 100, 0, 0, 0, 230.468, 0, 0, 100, 0, 0, 0, 230.24, 0, 0, 100, 0, 0, 0, 230.24, 0, 0, 100, 0, 0, 0, 230.24, 0, 0, 100, 0, 0, 0, 230.126, 0, 0, 98.8891, 0, 0, 0, 230.126, 0, 0, 100, 0, 0, 0, 229.107, 0, 0, 100, 0, 0, 0, 
2019 Aug 19 (Mon) 13:30, 229.562, 0, 0, 100, 0, 0, 0, 229.563, 0, 0, 99.7641, 0, 0, 0, 229.563, 0, 0, 100, 0, 0, 0, 229.117, 0, 0, 99.6562, 0, 0, 0, 229.117, 0, 0, 100, 0, 0, 0, 229.563, 0, 0, 100, 0, 0, 0, 228.783, 0, 0, 100, 0, 0, 0, 228.783, 0, 0, 100, 0, 0, 0, 228.783, 0, 0, 100, 0, 0, 0, 229.785, 0, 0, 100, 0, 0, 0, 229.785, 0, 0, 100, 0, 0, 0, 229.785, 0, 0, 100, 0, 0, 0, 229.785, 0, 0, 100, 0, 0, 0, 229.561, 0, 0, 100, 0, 0, 0, 229.45, 0, 0, 98.3488, 0, 0, 0, 229.45, 0, 0, 100, 0, 0, 0, 229.45, 0, 0, 100, 0, 0, 0, 229.45, 0, 0, 98.3386, 0, 0, 0, 229.45, 0, 0, 100, 0, 0, 0, 228.561, 0, 0, 100, 0, 0, 0, 229.117, 0, 0, 100, 0, 0, 0, 228.449, 0, 0, 100, 0, 0, 0, 228.449, 0, 0, 100, 0, 0, 0, 228.449, 0, 0, 100, 0, 0, 0, 228.449, 0, 0, 100, 0, 0, 0, 229.785, 0, 0, 100, 0, 0, 0, 230.12, 0, 0, 100, 0, 0, 0, 230.12, 0, 0, 100, 0, 0, 0, 229.897, 0, 0, 100, 0, 0, 0, 229.897, 0, 0, 100, 0, 0, 0, 229.897, 0, 0, 100, 0, 0, 0, 229.785, 0, 0, 98.8891, 0, 0, 0, 229.785, 0, 0, 100, 0, 0, 0, 228.783, 0, 0, 100, 0, 0, 0, 
2019 Aug 19 (Mon) 14:00, 226.853, 0, 0, 100, 0, 0, 0, 226.855, 0, 0, 99.7641, 0, 0, 0, 226.855, 0, 0, 100, 0, 0, 0, 226.362, 0, 0, 99.6562, 0, 0, 0, 226.362, 0, 0, 100, 0, 0, 0, 226.854, 0, 0, 100, 0, 0, 0, 225.993, 0, 0, 100, 0, 0, 0, 225.993, 0, 0, 100, 0, 0, 0, 225.993, 0, 0, 100, 0, 0, 0, 227.1, 0, 0, 100, 0, 0, 0, 227.099, 0, 0, 100, 0, 0, 0, 227.1, 0, 0, 100, 0, 0, 0, 227.099, 0, 0, 100, 0, 0, 0, 226.852, 0, 0, 100, 0, 0, 0, 226.729, 0, 0, 98.3488, 0, 0, 0, 226.729, 0, 0, 100, 0, 0, 0, 226.729, 0, 0, 100, 0, 0, 0, 226.729, 0, 0, 98.3386, 0, 0, 0, 226.729, 0, 0, 100, 0, 0, 0, 225.748, 0, 0, 100, 0, 0, 0, 226.362, 0, 0, 100, 0, 0, 0, 225.624, 0, 0, 100, 0, 0, 0, 225.624, 0, 0, 100, 0, 0, 0, 225.624, 0, 0, 100, 0, 0, 0, 225.625, 0, 0, 100, 0, 0, 0, 227.1, 0, 0, 100, 0, 0, 0, 227.47, 0, 0, 100, 0, 0, 0, 227.47, 0, 0, 100, 0, 0, 0, 227.223, 0, 0, 100, 0, 0, 0, 227.223, 0, 0, 100, 0, 0, 0, 227.223, 0, 0, 100, 0, 0, 0, 227.099, 0, 0, 98.8891, 0, 0, 0, 227.099, 0, 0, 100, 0, 0, 0, 225.993, 0, 0, 100, 0, 0, 0, 
2019 Aug 19 (Mon) 14:30, 225.82, 0, 0, 100, 0, 0, 0, 225.822, 0, 0, 99.7641, 0, 0, 0, 225.822, 0, 0, 100, 0, 0, 0, 225.318, 0, 0, 99.6562, 0, 0, 0, 225.318, 0, 0, 100, 0, 0, 0, 225.822, 0, 0, 100, 0, 0, 0, 224.939, 0, 0, 100, 0, 0, 0, 224.94, 0, 0, 100, 0, 0, 0, 224.94, 0, 0, 100, 0, 0, 0, 226.073, 0, 0, 100, 0, 0, 0, 226.073, 0, 0, 100, 0, 0, 0, 226.073, 0, 0, 100, 0, 0, 0, 226.073, 0, 0, 100, 0, 0, 0, 225.82, 0, 0, 100, 0, 0, 0, 225.694, 0, 0, 98.3488, 0, 0, 0, 225.693, 0, 0, 100, 0, 0, 0, 225.694, 0, 0, 100, 0, 0, 0, 225.694, 0, 0, 98.3386, 0, 0, 0, 225.693, 0, 0, 100, 0, 0, 0, 224.688, 0, 0, 100, 0, 0, 0, 225.318, 0, 0, 100, 0, 0, 0, 224.562, 0, 0, 100, 0, 0, 0, 224.562, 0, 0, 100, 0, 0, 0, 224.562, 0, 0, 100, 0, 0, 0, 224.562, 0, 0, 100, 0, 0, 0, 226.073, 0, 0, 100, 0, 0, 0, 226.453, 0, 0, 100, 0, 0, 0, 226.453, 0, 0, 100, 0, 0, 0, 226.2, 0, 0, 100, 0, 0, 0, 226.2, 0, 0, 100, 0, 0, 0, 226.2, 0, 0, 100, 0, 0, 0, 226.073, 0, 0, 98.8891, 0, 0, 0, 226.073, 0, 0, 100, 0, 0, 0, 224.939, 0, 0, 100, 0, 0, 0, 
2019 Aug 19 (Mon) 15:00, 229.507, 0, 0, 100, 0, 0, 0, 229.509, 0, 0, 99.7641, 0, 0, 0, 229.509, 0, 0, 100, 0, 0, 0, 229.049, 0, 0, 99.6562, 0, 0, 0, 229.049, 0, 0, 100, 0, 0, 0, 229.509, 0, 0, 100, 0, 0, 0, 228.704, 0, 0, 100, 0, 0, 0, 228.704, 0, 0, 100, 0, 0, 0, 228.704, 0, 0, 100, 0, 0, 0, 229.738, 0, 0, 100, 0, 0, 0, 229.738, 0, 0, 100, 0, 0, 0, 229.738, 0, 0, 100, 0, 0, 0, 229.738, 0, 0, 100, 0, 0, 0, 229.507, 0, 0, 100, 0, 0, 0, 229.392, 0, 0, 98.3488, 0, 0, 0, 229.392, 0, 0, 100, 0, 0, 0, 229.392, 0, 0, 100, 0, 0, 0, 229.392, 0, 0, 98.3386, 0, 0, 0, 229.392, 0, 0, 100, 0, 0, 0, 228.474, 0, 0, 100, 0, 0, 0, 229.049, 0, 0, 100, 0, 0, 0, 228.359, 0, 0, 100, 0, 0, 0, 228.359, 0, 0, 100, 0, 0, 0, 228.359, 0, 0, 100, 0, 0, 0, 228.359, 0, 0, 100, 0, 0, 0, 229.738, 0, 0, 100, 0, 0, 0, 230.085, 0, 0, 100, 0, 0, 0, 230.085, 0, 0, 100, 0, 0, 0, 229.853, 0, 0, 100, 0, 0, 0, 229.854, 0, 0, 100, 0, 0, 0, 229.854, 0, 0, 100, 0, 0, 0, 229.738, 0, 0, 98.8891, 0, 0, 0, 229.738, 0, 0, 100, 0, 0, 0, 228.704, 0, 0, 100, 0, 0, 0, 
2019 Aug 19 (Mon) 15:30, 227.2, 0, 0, 100, 0, 0, 0, 227.202, 0, 0, 99.7641, 0, 0, 0, 227.202, 0, 0, 100, 0, 0, 0, 226.685, 0, 0, 99.6562, 0, 0, 0, 226.685, 0, 0, 100, 0, 0, 0, 227.202, 0, 0, 100, 0, 0, 0, 226.297, 0, 0, 100, 0, 0, 0, 226.297, 0, 0, 100, 0, 0, 0, 226.297, 0, 0, 100, 0, 0, 0, 227.46, 0, 0, 100, 0, 0, 0, 227.459, 0, 0, 100, 0, 0, 0, 227.459, 0, 0, 100, 0, 0, 0, 227.459, 0, 0, 100, 0, 0, 0, 227.2, 0, 0, 100, 0, 0, 0, 227.07, 0, 0, 98.3488, 0, 0, 0, 227.07, 0, 0, 100, 0, 0, 0, 227.07, 0, 0, 100, 0, 0, 0, 227.07, 0, 0, 98.3386, 0, 0, 0, 227.07, 0, 0, 100, 0, 0, 0, 226.039, 0, 0, 100, 0, 0, 0, 226.685, 0, 0, 100, 0, 0, 0, 225.909, 0, 0, 100, 0, 0, 0, 225.909, 0, 0, 100, 0, 0, 0, 225.909, 0, 0, 100, 0, 0, 0, 225.91, 0, 0, 100, 0, 0, 0, 227.459, 0, 0, 100, 0, 0, 0, 227.849, 0, 0, 100, 0, 0, 0, 227.849, 0, 0, 100, 0, 0, 0, 227.589, 0, 0, 100, 0, 0, 0, 227.589, 0, 0, 100, 0, 0, 0, 227.589, 0, 0, 100, 0, 0, 0, 227.459, 0, 0, 98.8891, 0, 0, 0, 227.459, 0, 0, 100, 0, 0, 0, 226.297, 0, 0, 100, 0, 0, 0, 
2019 Aug 19 (Mon) 16:00, 228.073, 0, 0, 100, 0, 0, 0, 228.075, 0, 0, 99.7641, 0, 0, 0, 228.075, 0, 0, 100, 0, 0, 0, 227.553, 0, 0, 99.6562, 0, 0, 0, 227.554, 0, 0, 100, 0, 0, 0, 228.075, 0, 0, 100, 0, 0, 0, 227.162, 0, 0, 100, 0, 0, 0, 227.163, 0, 0, 100, 0, 0, 0, 227.163, 0, 0, 100, 0, 0, 0, 228.335, 0, 0, 100, 0, 0, 0, 228.335, 0, 0, 100, 0, 0, 0, 228.335, 0, 0, 100, 0, 0, 0, 228.335, 0, 0, 100, 0, 0, 0, 228.073, 0, 0, 100, 0, 0, 0, 227.942, 0, 0, 98.3488, 0, 0, 0, 227.942, 0, 0, 100, 0, 0, 0, 227.942, 0, 0, 100, 0, 0, 0, 227.942, 0, 0, 98.3386, 0, 0, 0, 227.942, 0, 0, 100, 0, 0, 0, 226.902, 0, 0, 100, 0, 0, 0, 227.554, 0, 0, 100, 0, 0, 0, 226.772, 0, 0, 100, 0, 0, 0, 226.772, 0, 0, 100, 0, 0, 0, 226.772, 0, 0, 100, 0, 0, 0, 226.772, 0, 0, 100, 0, 0, 0, 228.335, 0, 0, 100, 0, 0, 0, 228.728, 0, 0, 100, 0, 0, 0, 228.728, 0, 0, 100, 0, 0, 0, 228.466, 0, 0, 100, 0, 0, 0, 228.466, 0, 0, 100, 0, 0, 0, 228.466, 0, 0, 100, 0, 0, 0, 228.334, 0, 0, 98.8891, 0, 0, 0, 228.335, 0, 0, 100, 0, 0, 0, 227.162, 0, 0, 100, 0, 0, 0, 
2019 Aug 19 (Mon) 16:30, 224.905, 0, 0, 100, 0, 0, 0, 224.907, 0, 0, 99.7641, 0, 0, 0, 224.907, 0, 0, 100, 0, 0, 0, 224.313, 0, 0, 99.6562, 0, 0, 0, 224.313, 0, 0, 100, 0, 0, 0, 224.907, 0, 0, 100, 0, 0, 0, 223.867, 0, 0, 100, 0, 0, 0, 223.867, 0, 0, 100, 0, 0, 0, 223.867, 0, 0, 100, 0, 0, 0, 225.203, 0, 0, 100, 0, 0, 0, 225.203, 0, 0, 100, 0, 0, 0, 225.203, 0, 0, 100, 0, 0, 0, 225.203, 0, 0, 100, 0, 0, 0, 224.904, 0, 0, 100, 0, 0, 0, 224.755, 0, 0, 98.3488, 0, 0, 0, 224.755, 0, 0, 100, 0, 0, 0, 224.755, 0, 0, 100, 0, 0, 0, 224.755, 0, 0, 98.3386, 0, 0, 0, 224.755, 0, 0, 100, 0, 0, 0, 223.571, 0, 0, 100, 0, 0, 0, 224.313, 0, 0, 100, 0, 0, 0, 223.422, 0, 0, 100, 0, 0, 0, 223.422, 0, 0, 100, 0, 0, 0, 223.422, 0, 0, 100, 0, 0, 0, 223.422, 0, 0, 100, 0, 0, 0, 225.203, 0, 0, 100, 0, 0, 0, 225.651, 0, 0, 100, 0, 0, 0, 225.651, 0, 0, 100, 0, 0, 0, 225.352, 0, 0, 100, 0, 0, 0, 225.352, 0, 0, 100, 0, 0, 0, 225.352, 0, 0, 100, 0, 0, 0, 225.202, 0, 0, 98.8891, 0, 0, 0, 225.203, 0, 0, 100, 0, 0, 0, 223.867, 0, 0, 100, 0, 0, 0, 
2019 Aug 19 (Mon) 17:00, 224.158, 0, 0, 100, 0, 0, 0, 224.161, 0, 0, 99.7641, 0, 0, 0, 224.161, 0, 0, 100, 0, 0, 0, 223.519, 0, 0, 99.6562, 0, 0, 0, 223.52, 0, 0, 100, 0, 0, 0, 224.161, 0, 0, 100, 0, 0, 0, 223.039, 0, 0, 100, 0, 0, 0, 223.039, 0, 0, 100, 0, 0, 0, 223.039, 0, 0, 100, 0, 0, 0, 224.48, 0, 0, 100, 0, 0, 0, 224.48, 0, 0, 100, 0, 0, 0, 224.48, 0, 0, 100, 0, 0, 0, 224.48, 0, 0, 100, 0, 0, 0, 224.157, 0, 0, 100, 0, 0, 0, 223.997, 0, 0, 98.3488, 0, 0, 0, 223.996, 0, 0, 100, 0, 0, 0, 223.997, 0, 0, 100, 0, 0, 0, 223.997, 0, 0, 98.3386, 0, 0, 0, 223.996, 0, 0, 100, 0, 0, 0, 222.719, 0, 0, 100, 0, 0, 0, 223.52, 0, 0, 100, 0, 0, 0, 222.558, 0, 0, 100, 0, 0, 0, 222.559, 0, 0, 100, 0, 0, 0, 222.558, 0, 0, 100, 0, 0, 0, 222.559, 0, 0, 100, 0, 0, 0, 224.48, 0, 0, 100, 0, 0, 0, 224.964, 0, 0, 100, 0, 0, 0, 224.964, 0, 0, 100, 0, 0, 0, 224.641, 0, 0, 100, 0, 0, 0, 224.641, 0, 0, 100, 0, 0, 0, 224.641, 0, 0, 100, 0, 0, 0, 224.479, 0, 0, 98.8891, 0, 0, 0, 224.479, 0, 0, 100, 0, 0, 0, 223.039, 0, 0, 100, 0, 0, 0, 
2019 Aug 19 (Mon) 17:30, 220.144, 0, 0, 100, 0, 0, 0, 220.149, 0, 0, 99.7641, 0, 0, 0, 220.149, 0, 0, 100, 0, 0, 0, 219.405, 0, 0, 99.6562, 0, 0, 0, 219.405, 0, 0, 100, 0, 0, 0, 220.149, 0, 0, 100, 0, 0, 0, 218.847, 0, 0, 100, 0, 0, 0, 218.847, 0, 0, 100, 0, 0, 0, 218.847, 0, 0, 100, 0, 0, 0, 220.519, 0, 0, 100, 0, 0, 0, 220.518, 0, 0, 100, 0, 0, 0, 220.518, 0, 0, 100, 0, 0, 0, 220.518, 0, 0, 100, 0, 0, 0, 220.144, 0, 0, 100, 0, 0, 0, 219.957, 0, 0, 98.3488, 0, 0, 0, 219.957, 0, 0, 100, 0, 0, 0, 219.957, 0, 0, 100, 0, 0, 0, 219.957, 0, 0, 98.3386, 0, 0, 0, 219.957, 0, 0, 100, 0, 0, 0, 218.476, 0, 0, 100, 0, 0, 0, 219.405, 0, 0, 100, 0, 0, 0, 218.29, 0, 0, 100, 0, 0, 0, 218.29, 0, 0, 100, 0, 0, 0, 218.29, 0, 0, 100, 0, 0, 0, 218.29, 0, 0, 100, 0, 0, 0, 220.518, 0, 0, 100, 0, 0, 0, 221.08, 0, 0, 100, 0, 0, 0, 221.08, 0, 0, 100, 0, 0, 0, 220.705, 0, 0, 100, 0, 0, 0, 220.705, 0, 0, 100, 0, 0, 0, 220.705, 0, 0, 100, 0, 0, 0, 220.517, 0, 0, 98.8891, 0, 0, 0, 220.518, 0, 0, 100, 0, 0, 0, 218.847, 0, 0, 100, 0, 0, 0, 
2019 Aug 19 (Mon) 18:00, 217.711, 0, 0, 100, 0, 0, 0, 217.717, 0, 0, 99.7641, 0, 0, 0, 217.717, 0, 0, 100, 0, 0, 0, 216.895, 0, 0, 99.6562, 0, 0, 0, 216.895, 0, 0, 100, 0, 0, 0, 217.716, 0, 0, 100, 0, 0, 0, 216.28, 0, 0, 100, 0, 0, 0, 216.28, 0, 0, 100, 0, 0, 0, 216.28, 0, 0, 100, 0, 0, 0, 218.124, 0, 0, 100, 0, 0, 0, 218.124, 0, 0, 100, 0, 0, 0, 218.124, 0, 0, 100, 0, 0, 0, 218.124, 0, 0, 100, 0, 0, 0, 217.711, 0, 0, 100, 0, 0, 0, 217.504, 0, 0, 98.3488, 0, 0, 0, 217.504, 0, 0, 100, 0, 0, 0, 217.504, 0, 0, 100, 0, 0, 0, 217.504, 0, 0, 98.3386, 0, 0, 0, 217.504, 0, 0, 100, 0, 0, 0, 215.87, 0, 0, 100, 0, 0, 0, 216.895, 0, 0, 100, 0, 0, 0, 215.665, 0, 0, 100, 0, 0, 0, 215.665, 0, 0, 100, 0, 0, 0, 215.665, 0, 0, 100, 0, 0, 0, 215.665, 0, 0, 100, 0, 0, 0, 218.124, 0, 0, 100, 0, 0, 0, 218.745, 0, 0, 100, 0, 0, 0, 218.745, 0, 0, 100, 0, 0, 0, 218.33, 0, 0, 100, 0, 0, 0, 218.33, 0, 0, 100, 0, 0, 0, 218.33, 0, 0, 100, 0, 0, 0, 218.123, 0, 0, 98.8891, 0, 0, 0, 218.123, 0, 0, 100, 0, 0, 0, 216.28, 0, 0, 100, 0, 0, 0, 
2019 Aug 19 (Mon) 18:30, 183.572, 0, 0, 92.0513, 0, 0, 0, 183.787, 0, 0, 91.8154, 0, 0, 0, 183.787, 0, 0, 92.0513, 0, 0, 0, 191.829, 0, 0, 91.7074, 0, 0, 0, 181.201, 0, 0, 92.0513, 0, 0, 0, 193.102, 0, 0, 92.0513, 0, 0, 0, 189.511, 0, 0, 92.0513, 0, 0, 0, 191.315, 0, 0, 92.0513, 0, 0, 0, 179.565, 0, 0, 92.0513, 0, 0, 0, 185.37, 0, 0, 92.0513, 0, 0, 0, 192.49, 0, 0, 92.0513, 0, 0, 0, 194.325, 0, 0, 92.0513, 0, 0, 0, 192.49, 0, 0, 92.0513, 0, 0, 0, 191.191, 0, 0, 92.0513, 0, 0, 0, 182.544, 0, 0, 90.4001, 0, 0, 0, 190.388, 0, 0, 92.0513, 0, 0, 0, 194.08, 0, 0, 92.0513, 0, 0, 0, 182.544, 0, 0, 90.3899, 0, 0, 0, 190.388, 0, 0, 92.0513, 0, 0, 0, 178.405, 0, 0, 92.0513, 0, 0, 0, 181.201, 0, 0, 92.0513, 0, 0, 0, 187.407, 0, 0, 92.0513, 0, 0, 0, 190.787, 0, 0, 92.0513, 0, 0, 0, 187.407, 0, 0, 92.0513, 0, 0, 0, 177.946, 0, 0, 92.0513, 0, 0, 0, 194.325, 0, 0, 92.0513, 0, 0, 0, 195.139, 0, 0, 92.0513, 0, 0, 0, 195.139, 0, 0, 92.0513, 0, 0, 0, 194.497, 0, 0, 92.0513, 0, 0, 0, 185.584, 0, 0, 92.0513, 0, 0, 0, 185.584, 0, 0, 92.0513, 0, 0, 0, 194.239, 0, 0, 90.9404, 0, 0, 0, 184.799, 0, 0, 92.0513, 0, 0, 0, 189.511, 0, 0, 92.0513, 0, 0, 0, 
2019 Aug 19 (Mon) 19:00, 182.743, 0, 0, 97.7543, 0, 0, 0, 182.959, 0, 0, 97.5213, 0, 0, 0, 182.959, 0, 0, 97.7543, 0, 0, 0, 190.861, 0, 0, 97.4149, 0, 0, 0, 180.364, 0, 0, 97.7543, 0, 0, 0, 192.154, 0, 0, 97.7543, 0, 0, 0, 188.553, 0, 0, 97.7543, 0, 0, 0, 190.33, 0, 0, 97.7543, 0, 0, 0, 178.72, 0, 0, 97.7543, 0, 0, 0, 184.544, 0, 0, 97.7543, 0, 0, 0, 191.571, 0, 0, 97.7543, 0, 0, 0, 193.384, 0, 0, 97.7543, 0, 0, 0, 191.571, 0, 0, 97.7543, 0, 0, 0, 190.267, 0, 0, 97.7543, 0, 0, 0, 181.714, 0, 0, 96.1259, 0, 0, 0, 189.462, 0, 0, 97.7543, 0, 0, 0, 193.12, 0, 0, 97.7543, 0, 0, 0, 181.714, 0, 0, 96.1169, 0, 0, 0, 189.462, 0, 0, 97.7543, 0, 0, 0, 177.555, 0, 0, 97.7543, 0, 0, 0, 180.364, 0, 0, 97.7543, 0, 0, 0, 186.443, 0, 0, 97.7543, 0, 0, 0, 189.786, 0, 0, 97.7543, 0, 0, 0, 186.443, 0, 0, 97.7543, 0, 0, 0, 177.093, 0, 0, 97.7543, 0, 0, 0, 193.384, 0, 0, 97.7543, 0, 0, 0, 194.213, 0, 0, 97.7543, 0, 0, 0, 194.213, 0, 0, 97.7543, 0, 0, 0, 193.561, 0, 0, 97.7543, 0, 0, 0, 184.763, 0, 0, 97.7543, 0, 0, 0, 184.763, 0, 0, 97.7543, 0, 0, 0, 193.31, 0, 0, 96.6592, 0, 0, 0, 183.975, 0, 0, 97.7543, 0, 0, 0, 188.553, 0, 0, 97.7543, 0, 0, 0, 
2019 Aug 19 (Mon) 19:30, 218.997, 0, 0, 100, 0, 0, 0, 219.003, 0, 0, 100, 0, 0, 0, 219.003, 0, 0, 100, 0, 0, 0, 218.162, 0, 0, 100, 0, 0, 0, 218.163, 0, 0, 100, 0, 0, 0, 219.003, 0, 0, 100, 0, 0, 0, 217.533, 0, 0, 100, 0, 0, 0, 217.533, 0, 0, 100, 0, 0, 0, 217.533, 0, 0, 100, 0, 0, 0, 219.42, 0, 0, 100, 0, 0, 0, 219.42, 0, 0, 100, 0, 0, 0, 219.42, 0, 0, 100, 0, 0, 0, 219.42, 0, 0, 100, 0, 0, 0, 218.997, 0, 0, 100, 0, 0, 0, 218.786, 0, 0, 100, 0, 0, 0, 218.786, 0, 0, 100, 0, 0, 0, 218.786, 0, 0, 100, 0, 0, 0, 218.786, 0, 0, 100, 0, 0, 0, 218.786, 0, 0, 100, 0, 0, 0, 217.114, 0, 0, 100, 0, 0, 0, 218.163, 0, 0, 100, 0, 0, 0, 216.904, 0, 0, 100, 0, 0, 0, 216.904, 0, 0, 100, 0, 0, 0, 216.904, 0, 0, 100, 0, 0, 0, 216.905, 0, 0, 100, 0, 0, 0, 219.42, 0, 0, 100, 0, 0, 0, 220.055, 0, 0, 100, 0, 0, 0, 220.055, 0, 0, 100, 0, 0, 0, 219.631, 0, 0, 100, 0, 0, 0, 219.631, 0, 0, 100, 0, 0, 0, 219.631, 0, 0, 100, 0, 0, 0, 219.419, 0, 0, 100, 0, 0, 0, 219.419, 0, 0, 100, 0, 0, 0, 217.533, 0, 0, 100, 0, 0, 0, 
