Time, 11 (3), , , , , , , 15 (7), , , , , , , 16 (8), , , , , , , 17 (9), , , , , , , 18 (10), , , , , , , 20 (13), , , , , , , 21 (14), , , , , , , 26 (19), , , , , , , 27 (20), , , , , , , 31 (25), , , , , , , 32 (26), , , , , , , 34 (28), , , , , , , 38 (32), , , , , , , 39 (33), , , , , , , 3 (23), , , , , , , 41 (36), , , , , , , 48 (43), , , , , , , 4 (34), , , , , , , 50 (46), , , , , , , 51 (47), , , , , , , 53 (49), , , , , , , 54 (50), , , , , , , 55 (51), , , , , , , 56 (52), , , , , , , 58 (54), , , , , , , 5 (45), , , , , , , 61 (58), , , , , , , 62 (59), , , , , , , 64 (61), , , , , , , 65 (62), , , , , , , 66 (63), , , , , , , 6 (56), , , , , , , 7 (64), , , , , , , 8 (65), , , , , , , 
Time, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, 
2019 Aug 19 (Mon) 12:00, 228.593, 0, 0, 100, 0, 0, 0, 228.592, 0, 0, 100, 0, 0, 0, 228.123, 0, 0, 100, 0, 0, 0, 228.123, 0, 0, 100, 0, 0, 0, 228.123, 0, 0, 95.1717, 0, 0, 0, 227.77, 0, 0, 92.4513, 0, 0, 0, 227.771, 0, 0, 96.0745, 0, 0, 0, 228.827, 0, 0, 99.4643, 0, 0, 0, 228.826, 0, 0, 98.9206, 0, 0, 0, 228.591, 0, 0, 88.5894, 0, 0, 0, 228.473, 0, 0, 98.3583, 0, 0, 0, 228.473, 0, 0, 97.3842, 0, 0, 0, 227.536, 0, 0, 96.3961, 0, 0, 0, 227.536, 0, 0, 94.5384, 0, 0, 0, 228.123, 0, 0, 97.905, 0, 0, 0, 227.536, 0, 0, 100, 0, 0, 0, 227.419, 0, 0, 100, 0, 0, 0, 228.826, 0, 0, 100, 0, 0, 0, 229.18, 0, 0, 100, 0, 0, 0, 229.18, 0, 0, 94.1513, 0, 0, 0, 229.18, 0, 0, 100, 0, 0, 0, 229.18, 0, 0, 100, 0, 0, 0, 228.944, 0, 0, 92.148, 0, 0, 0, 228.944, 0, 0, 91.0082, 0, 0, 0, 228.944, 0, 0, 100, 0, 0, 0, 228.591, 0, 0, 100, 0, 0, 0, 228.826, 0, 0, 100, 0, 0, 0, 228.826, 0, 0, 81.8735, 0, 0, 0, 228.826, 0, 0, 92.3739, 0, 0, 0, 228.826, 0, 0, 98.0301, 0, 0, 0, 228.826, 0, 0, 100, 0, 0, 0, 228.473, 0, 0, 100, 0, 0, 0, 227.77, 0, 0, 100, 0, 0, 0, 227.771, 0, 0, 100, 0, 0, 0, 
2019 Aug 19 (Mon) 12:30, 227.173, 0, 0, 100, 0, 0, 0, 227.173, 0, 0, 100, 0, 0, 0, 226.677, 0, 0, 100, 0, 0, 0, 226.677, 0, 0, 100, 0, 0, 0, 226.678, 0, 0, 95.1717, 0, 0, 0, 226.306, 0, 0, 92.4513, 0, 0, 0, 226.306, 0, 0, 96.0745, 0, 0, 0, 227.42, 0, 0, 99.4643, 0, 0, 0, 227.42, 0, 0, 98.9206, 0, 0, 0, 227.171, 0, 0, 88.5894, 0, 0, 0, 227.047, 0, 0, 98.3583, 0, 0, 0, 227.047, 0, 0, 97.3842, 0, 0, 0, 226.058, 0, 0, 96.3961, 0, 0, 0, 226.058, 0, 0, 94.5384, 0, 0, 0, 226.678, 0, 0, 97.905, 0, 0, 0, 226.058, 0, 0, 100, 0, 0, 0, 225.935, 0, 0, 100, 0, 0, 0, 227.42, 0, 0, 100, 0, 0, 0, 227.794, 0, 0, 100, 0, 0, 0, 227.794, 0, 0, 94.1513, 0, 0, 0, 227.794, 0, 0, 100, 0, 0, 0, 227.794, 0, 0, 100, 0, 0, 0, 227.544, 0, 0, 92.148, 0, 0, 0, 227.544, 0, 0, 91.0082, 0, 0, 0, 227.544, 0, 0, 100, 0, 0, 0, 227.171, 0, 0, 100, 0, 0, 0, 227.42, 0, 0, 100, 0, 0, 0, 227.42, 0, 0, 81.8735, 0, 0, 0, 227.42, 0, 0, 92.3739, 0, 0, 0, 227.42, 0, 0, 98.0301, 0, 0, 0, 227.42, 0, 0, 100, 0, 0, 0, 227.047, 0, 0, 100, 0, 0, 0, 226.306, 0, 0, 100, 0, 0, 0, 226.306, 0, 0, 100, 0, 0, 0, 
2019 Aug 19 (Mon) 13:00, 229.901, 0, 0, 100, 0, 0, 0, 229.9, 0, 0, 100, 0, 0, 0, 229.447, 0, 0, 100, 0, 0, 0, 229.447, 0, 0, 100, 0, 0, 0, 229.447, 0, 0, 95.1717, 0, 0, 0, 229.107, 0, 0, 92.4513, 0, 0, 0, 229.108, 0, 0, 96.0745, 0, 0, 0, 230.127, 0, 0, 99.4643, 0, 0, 0, 230.126, 0, 0, 98.9206, 0, 0, 0, 229.899, 0, 0, 88.5894, 0, 0, 0, 229.786, 0, 0, 98.3583, 0, 0, 0, 229.785, 0, 0, 97.3842, 0, 0, 0, 228.881, 0, 0, 96.3961, 0, 0, 0, 228.881, 0, 0, 94.5384, 0, 0, 0, 229.447, 0, 0, 97.905, 0, 0, 0, 228.881, 0, 0, 100, 0, 0, 0, 228.768, 0, 0, 100, 0, 0, 0, 230.126, 0, 0, 100, 0, 0, 0, 230.468, 0, 0, 100, 0, 0, 0, 230.468, 0, 0, 94.1513, 0, 0, 0, 230.468, 0, 0, 100, 0, 0, 0, 230.468, 0, 0, 100, 0, 0, 0, 230.24, 0, 0, 92.148, 0, 0, 0, 230.24, 0, 0, 91.0082, 0, 0, 0, 230.24, 0, 0, 100, 0, 0, 0, 229.899, 0, 0, 100, 0, 0, 0, 230.126, 0, 0, 100, 0, 0, 0, 230.126, 0, 0, 81.8735, 0, 0, 0, 230.126, 0, 0, 92.3739, 0, 0, 0, 230.126, 0, 0, 98.0301, 0, 0, 0, 230.126, 0, 0, 100, 0, 0, 0, 229.785, 0, 0, 100, 0, 0, 0, 229.107, 0, 0, 100, 0, 0, 0, 229.108, 0, 0, 100, 0, 0, 0, 
2019 Aug 19 (Mon) 13:30, 229.563, 0, 0, 100, 0, 0, 0, 229.563, 0, 0, 100, 0, 0, 0, 229.117, 0, 0, 100, 0, 0, 0, 229.117, 0, 0, 100, 0, 0, 0, 229.117, 0, 0, 95.1717, 0, 0, 0, 228.783, 0, 0, 92.4513, 0, 0, 0, 228.783, 0, 0, 96.0745, 0, 0, 0, 229.785, 0, 0, 99.4643, 0, 0, 0, 229.785, 0, 0, 98.9206, 0, 0, 0, 229.561, 0, 0, 88.5894, 0, 0, 0, 229.45, 0, 0, 98.3583, 0, 0, 0, 229.45, 0, 0, 97.3842, 0, 0, 0, 228.56, 0, 0, 96.3961, 0, 0, 0, 228.561, 0, 0, 94.5384, 0, 0, 0, 229.117, 0, 0, 97.905, 0, 0, 0, 228.56, 0, 0, 100, 0, 0, 0, 228.449, 0, 0, 100, 0, 0, 0, 229.785, 0, 0, 100, 0, 0, 0, 230.12, 0, 0, 100, 0, 0, 0, 230.121, 0, 0, 94.1513, 0, 0, 0, 230.12, 0, 0, 100, 0, 0, 0, 230.121, 0, 0, 100, 0, 0, 0, 229.897, 0, 0, 92.148, 0, 0, 0, 229.897, 0, 0, 91.0082, 0, 0, 0, 229.897, 0, 0, 100, 0, 0, 0, 229.561, 0, 0, 100, 0, 0, 0, 229.785, 0, 0, 100, 0, 0, 0, 229.785, 0, 0, 81.8735, 0, 0, 0, 229.785, 0, 0, 92.3739, 0, 0, 0, 229.785, 0, 0, 98.0301, 0, 0, 0, 229.785, 0, 0, 100, 0, 0, 0, 229.45, 0, 0, 100, 0, 0, 0, 228.783, 0, 0, 100, 0, 0, 0, 228.783, 0, 0, 100, 0, 0, 0, 
2019 Aug 19 (Mon) 14:00, 226.855, 0, 0, 100, 0, 0, 0, 226.854, 0, 0, 100, 0, 0, 0, 226.362, 0, 0, 100, 0, 0, 0, 226.362, 0, 0, 100, 0, 0, 0, 226.362, 0, 0, 95.1717, 0, 0, 0, 225.993, 0, 0, 92.4513, 0, 0, 0, 225.993, 0, 0, 96.0745, 0, 0, 0, 227.1, 0, 0, 99.4643, 0, 0, 0, 227.099, 0, 0, 98.9206, 0, 0, 0, 226.852, 0, 0, 88.5894, 0, 0, 0, 226.729, 0, 0, 98.3583, 0, 0, 0, 226.729, 0, 0, 97.3842, 0, 0, 0, 225.747, 0, 0, 96.3961, 0, 0, 0, 225.748, 0, 0, 94.5384, 0, 0, 0, 226.362, 0, 0, 97.905, 0, 0, 0, 225.747, 0, 0, 100, 0, 0, 0, 225.625, 0, 0, 100, 0, 0, 0, 227.1, 0, 0, 100, 0, 0, 0, 227.47, 0, 0, 100, 0, 0, 0, 227.47, 0, 0, 94.1513, 0, 0, 0, 227.47, 0, 0, 100, 0, 0, 0, 227.47, 0, 0, 100, 0, 0, 0, 227.223, 0, 0, 92.148, 0, 0, 0, 227.223, 0, 0, 91.0082, 0, 0, 0, 227.223, 0, 0, 100, 0, 0, 0, 226.852, 0, 0, 100, 0, 0, 0, 227.099, 0, 0, 100, 0, 0, 0, 227.099, 0, 0, 81.8735, 0, 0, 0, 227.099, 0, 0, 92.3739, 0, 0, 0, 227.099, 0, 0, 98.0301, 0, 0, 0, 227.099, 0, 0, 100, 0, 0, 0, 226.729, 0, 0, 100, 0, 0, 0, 225.993, 0, 0, 100, 0, 0, 0, 225.993, 0, 0, 100, 0, 0, 0, 
2019 Aug 19 (Mon) 14:30, 225.822, 0, 0, 100, 0, 0, 0, 225.822, 0, 0, 100, 0, 0, 0, 225.318, 0, 0, 100, 0, 0, 0, 225.318, 0, 0, 100, 0, 0, 0, 225.318, 0, 0, 95.1717, 0, 0, 0, 224.939, 0, 0, 92.4513, 0, 0, 0, 224.94, 0, 0, 96.0745, 0, 0, 0, 226.073, 0, 0, 99.4643, 0, 0, 0, 226.073, 0, 0, 98.9206, 0, 0, 0, 225.82, 0, 0, 88.5894, 0, 0, 0, 225.694, 0, 0, 98.3583, 0, 0, 0, 225.694, 0, 0, 97.3842, 0, 0, 0, 224.688, 0, 0, 96.3961, 0, 0, 0, 224.688, 0, 0, 94.5384, 0, 0, 0, 225.318, 0, 0, 97.905, 0, 0, 0, 224.688, 0, 0, 100, 0, 0, 0, 224.562, 0, 0, 100, 0, 0, 0, 226.073, 0, 0, 100, 0, 0, 0, 226.453, 0, 0, 100, 0, 0, 0, 226.453, 0, 0, 94.1513, 0, 0, 0, 226.453, 0, 0, 100, 0, 0, 0, 226.453, 0, 0, 100, 0, 0, 0, 226.2, 0, 0, 92.148, 0, 0, 0, 226.2, 0, 0, 91.0082, 0, 0, 0, 226.2, 0, 0, 100, 0, 0, 0, 225.82, 0, 0, 100, 0, 0, 0, 226.073, 0, 0, 100, 0, 0, 0, 226.073, 0, 0, 81.8735, 0, 0, 0, 226.073, 0, 0, 92.3739, 0, 0, 0, 226.073, 0, 0, 98.0301, 0, 0, 0, 226.073, 0, 0, 100, 0, 0, 0, 225.694, 0, 0, 100, 0, 0, 0, 224.939, 0, 0, 100, 0, 0, 0, 224.94, 0, 0, 100, 0, 0, 0, 
2019 Aug 19 (Mon) 15:00, 229.509, 0, 0, 100, 0, 0, 0, 229.509, 0, 0, 100, 0, 0, 0, 229.048, 0, 0, 100, 0, 0, 0, 229.049, 0, 0, 100, 0, 0, 0, 229.049, 0, 0, 95.1717, 0, 0, 0, 228.704, 0, 0, 92.4513, 0, 0, 0, 228.704, 0, 0, 96.0745, 0, 0, 0, 229.738, 0, 0, 99.4643, 0, 0, 0, 229.738, 0, 0, 98.9206, 0, 0, 0, 229.507, 0, 0, 88.5894, 0, 0, 0, 229.392, 0, 0, 98.3583, 0, 0, 0, 229.392, 0, 0, 97.3842, 0, 0, 0, 228.474, 0, 0, 96.3961, 0, 0, 0, 228.474, 0, 0, 94.5384, 0, 0, 0, 229.049, 0, 0, 97.905, 0, 0, 0, 228.474, 0, 0, 100, 0, 0, 0, 228.359, 0, 0, 100, 0, 0, 0, 229.738, 0, 0, 100, 0, 0, 0, 230.085, 0, 0, 100, 0, 0, 0, 230.085, 0, 0, 94.1513, 0, 0, 0, 230.085, 0, 0, 100, 0, 0, 0, 230.085, 0, 0, 100, 0, 0, 0, 229.853, 0, 0, 92.148, 0, 0, 0, 229.853, 0, 0, 91.0082, 0, 0, 0, 229.853, 0, 0, 100, 0, 0, 0, 229.507, 0, 0, 100, 0, 0, 0, 229.738, 0, 0, 100, 0, 0, 0, 229.738, 0, 0, 81.8735, 0, 0, 0, 229.738, 0, 0, 92.3739, 0, 0, 0, 229.738, 0, 0, 98.0301, 0, 0, 0, 229.738, 0, 0, 100, 0, 0, 0, 229.392, 0, 0, 100, 0, 0, 0, 228.704, 0, 0, 100, 0, 0, 0, 228.704, 0, 0, 100, 0, 0, 0, 
2019 Aug 19 (Mon) 15:30, 227.202, 0, 0, 100, 0, 0, 0, 227.202, 0, 0, 100, 0, 0, 0, 226.684, 0, 0, 100, 0, 0, 0, 226.685, 0, 0, 100, 0, 0, 0, 226.685, 0, 0, 95.1717, 0, 0, 0, 226.297, 0, 0, 92.4513, 0, 0, 0, 226.297, 0, 0, 96.0745, 0, 0, 0, 227.46, 0, 0, 99.4643, 0, 0, 0, 227.459, 0, 0, 98.9206, 0, 0, 0, 227.2, 0, 0, 88.5894, 0, 0, 0, 227.07, 0, 0, 98.3583, 0, 0, 0, 227.07, 0, 0, 97.3842, 0, 0, 0, 226.039, 0, 0, 96.3961, 0, 0, 0, 226.039, 0, 0, 94.5384, 0, 0, 0, 226.685, 0, 0, 97.905, 0, 0, 0, 226.039, 0, 0, 100, 0, 0, 0, 225.91, 0, 0, 100, 0, 0, 0, 227.459, 0, 0, 100, 0, 0, 0, 227.849, 0, 0, 100, 0, 0, 0, 227.849, 0, 0, 94.1513, 0, 0, 0, 227.849, 0, 0, 100, 0, 0, 0, 227.849, 0, 0, 100, 0, 0, 0, 227.589, 0, 0, 92.148, 0, 0, 0, 227.589, 0, 0, 91.0082, 0, 0, 0, 227.589, 0, 0, 100, 0, 0, 0, 227.2, 0, 0, 100, 0, 0, 0, 227.459, 0, 0, 100, 0, 0, 0, 227.459, 0, 0, 81.8735, 0, 0, 0, 227.459, 0, 0, 92.3739, 0, 0, 0, 227.459, 0, 0, 98.0301, 0, 0, 0, 227.459, 0, 0, 100, 0, 0, 0, 227.07, 0, 0, 100, 0, 0, 0, 226.297, 0, 0, 100, 0, 0, 0, 226.297, 0, 0, 100, 0, 0, 0, 
2019 Aug 19 (Mon) 16:00, 228.075, 0, 0, 100, 0, 0, 0, 228.075, 0, 0, 100, 0, 0, 0, 227.553, 0, 0, 100, 0, 0, 0, 227.553, 0, 0, 100, 0, 0, 0, 227.554, 0, 0, 95.1717, 0, 0, 0, 227.162, 0, 0, 92.4513, 0, 0, 0, 227.163, 0, 0, 96.0745, 0, 0, 0, 228.335, 0, 0, 99.4643, 0, 0, 0, 228.335, 0, 0, 98.9206, 0, 0, 0, 228.073, 0, 0, 88.5894, 0, 0, 0, 227.942, 0, 0, 98.3583, 0, 0, 0, 227.942, 0, 0, 97.3842, 0, 0, 0, 226.902, 0, 0, 96.3961, 0, 0, 0, 226.902, 0, 0, 94.5384, 0, 0, 0, 227.554, 0, 0, 97.905, 0, 0, 0, 226.902, 0, 0, 100, 0, 0, 0, 226.772, 0, 0, 100, 0, 0, 0, 228.335, 0, 0, 100, 0, 0, 0, 228.728, 0, 0, 100, 0, 0, 0, 228.728, 0, 0, 94.1513, 0, 0, 0, 228.728, 0, 0, 100, 0, 0, 0, 228.728, 0, 0, 100, 0, 0, 0, 228.465, 0, 0, 92.148, 0, 0, 0, 228.466, 0, 0, 91.0082, 0, 0, 0, 228.465, 0, 0, 100, 0, 0, 0, 228.073, 0, 0, 100, 0, 0, 0, 228.334, 0, 0, 100, 0, 0, 0, 228.334, 0, 0, 81.8735, 0, 0, 0, 228.334, 0, 0, 92.3739, 0, 0, 0, 228.334, 0, 0, 98.0301, 0, 0, 0, 228.335, 0, 0, 100, 0, 0, 0, 227.942, 0, 0, 100, 0, 0, 0, 227.162, 0, 0, 100, 0, 0, 0, 227.163, 0, 0, 100, 0, 0, 0, 
2019 Aug 19 (Mon) 16:30, 224.907, 0, 0, 100, 0, 0, 0, 224.907, 0, 0, 100, 0, 0, 0, 224.313, 0, 0, 100, 0, 0, 0, 224.313, 0, 0, 100, 0, 0, 0, 224.313, 0, 0, 95.1717, 0, 0, 0, 223.867, 0, 0, 92.4513, 0, 0, 0, 223.867, 0, 0, 96.0745, 0, 0, 0, 225.203, 0, 0, 99.4643, 0, 0, 0, 225.203, 0, 0, 98.9206, 0, 0, 0, 224.904, 0, 0, 88.5894, 0, 0, 0, 224.755, 0, 0, 98.3583, 0, 0, 0, 224.755, 0, 0, 97.3842, 0, 0, 0, 223.57, 0, 0, 96.3961, 0, 0, 0, 223.571, 0, 0, 94.5384, 0, 0, 0, 224.313, 0, 0, 97.905, 0, 0, 0, 223.57, 0, 0, 100, 0, 0, 0, 223.422, 0, 0, 100, 0, 0, 0, 225.203, 0, 0, 100, 0, 0, 0, 225.651, 0, 0, 100, 0, 0, 0, 225.651, 0, 0, 94.1513, 0, 0, 0, 225.651, 0, 0, 100, 0, 0, 0, 225.651, 0, 0, 100, 0, 0, 0, 225.352, 0, 0, 92.148, 0, 0, 0, 225.352, 0, 0, 91.0082, 0, 0, 0, 225.352, 0, 0, 100, 0, 0, 0, 224.904, 0, 0, 100, 0, 0, 0, 225.202, 0, 0, 100, 0, 0, 0, 225.202, 0, 0, 81.8735, 0, 0, 0, 225.202, 0, 0, 92.3739, 0, 0, 0, 225.202, 0, 0, 98.0301, 0, 0, 0, 225.203, 0, 0, 100, 0, 0, 0, 224.755, 0, 0, 100, 0, 0, 0, 223.867, 0, 0, 100, 0, 0, 0, 223.867, 0, 0, 100, 0, 0, 0, 
2019 Aug 19 (Mon) 17:00, 224.161, 0, 0, 100, 0, 0, 0, 224.161, 0, 0, 100, 0, 0, 0, 223.519, 0, 0, 100, 0, 0, 0, 223.519, 0, 0, 100, 0, 0, 0, 223.52, 0, 0, 95.1717, 0, 0, 0, 223.039, 0, 0, 92.4513, 0, 0, 0, 223.039, 0, 0, 96.0745, 0, 0, 0, 224.48, 0, 0, 99.4643, 0, 0, 0, 224.48, 0, 0, 98.9206, 0, 0, 0, 224.157, 0, 0, 88.5894, 0, 0, 0, 223.997, 0, 0, 98.3583, 0, 0, 0, 223.997, 0, 0, 97.3842, 0, 0, 0, 222.719, 0, 0, 96.3961, 0, 0, 0, 222.719, 0, 0, 94.5384, 0, 0, 0, 223.52, 0, 0, 97.905, 0, 0, 0, 222.719, 0, 0, 100, 0, 0, 0, 222.559, 0, 0, 100, 0, 0, 0, 224.48, 0, 0, 100, 0, 0, 0, 224.964, 0, 0, 100, 0, 0, 0, 224.964, 0, 0, 94.1513, 0, 0, 0, 224.964, 0, 0, 100, 0, 0, 0, 224.964, 0, 0, 100, 0, 0, 0, 224.64, 0, 0, 92.148, 0, 0, 0, 224.641, 0, 0, 91.0082, 0, 0, 0, 224.64, 0, 0, 100, 0, 0, 0, 224.158, 0, 0, 100, 0, 0, 0, 224.479, 0, 0, 100, 0, 0, 0, 224.479, 0, 0, 81.8735, 0, 0, 0, 224.479, 0, 0, 92.3739, 0, 0, 0, 224.479, 0, 0, 98.0301, 0, 0, 0, 224.479, 0, 0, 100, 0, 0, 0, 223.997, 0, 0, 100, 0, 0, 0, 223.039, 0, 0, 100, 0, 0, 0, 223.039, 0, 0, 100, 0, 0, 0, 
2019 Aug 19 (Mon) 17:30, 220.149, 0, 0, 100, 0, 0, 0, 220.149, 0, 0, 100, 0, 0, 0, 219.404, 0, 0, 100, 0, 0, 0, 219.405, 0, 0, 100, 0, 0, 0, 219.405, 0, 0, 95.1717, 0, 0, 0, 218.847, 0, 0, 92.4513, 0, 0, 0, 218.847, 0, 0, 96.0745, 0, 0, 0, 220.519, 0, 0, 99.4643, 0, 0, 0, 220.518, 0, 0, 98.9206, 0, 0, 0, 220.144, 0, 0, 88.5894, 0, 0, 0, 219.957, 0, 0, 98.3583, 0, 0, 0, 219.957, 0, 0, 97.3842, 0, 0, 0, 218.476, 0, 0, 96.3961, 0, 0, 0, 218.476, 0, 0, 94.5384, 0, 0, 0, 219.405, 0, 0, 97.905, 0, 0, 0, 218.476, 0, 0, 100, 0, 0, 0, 218.29, 0, 0, 100, 0, 0, 0, 220.518, 0, 0, 100, 0, 0, 0, 221.08, 0, 0, 100, 0, 0, 0, 221.08, 0, 0, 94.1513, 0, 0, 0, 221.08, 0, 0, 100, 0, 0, 0, 221.08, 0, 0, 100, 0, 0, 0, 220.705, 0, 0, 92.148, 0, 0, 0, 220.705, 0, 0, 91.0082, 0, 0, 0, 220.705, 0, 0, 100, 0, 0, 0, 220.144, 0, 0, 100, 0, 0, 0, 220.517, 0, 0, 100, 0, 0, 0, 220.518, 0, 0, 81.8735, 0, 0, 0, 220.517, 0, 0, 92.3739, 0, 0, 0, 220.518, 0, 0, 98.0301, 0, 0, 0, 220.518, 0, 0, 100, 0, 0, 0, 219.957, 0, 0, 100, 0, 0, 0, 218.847, 0, 0, 100, 0, 0, 0, 218.847, 0, 0, 100, 0, 0, 0, 
2019 Aug 19 (Mon) 18:00, 217.717, 0, 0, 100, 0, 0, 0, 217.716, 0, 0, 100, 0, 0, 0, 216.895, 0, 0, 100, 0, 0, 0, 216.895, 0, 0, 100, 0, 0, 0, 216.895, 0, 0, 95.1717, 0, 0, 0, 216.28, 0, 0, 92.4513, 0, 0, 0, 216.28, 0, 0, 96.0745, 0, 0, 0, 218.124, 0, 0, 99.4643, 0, 0, 0, 218.124, 0, 0, 98.9206, 0, 0, 0, 217.711, 0, 0, 88.5894, 0, 0, 0, 217.504, 0, 0, 98.3583, 0, 0, 0, 217.504, 0, 0, 97.3842, 0, 0, 0, 215.87, 0, 0, 96.3961, 0, 0, 0, 215.87, 0, 0, 94.5384, 0, 0, 0, 216.895, 0, 0, 97.905, 0, 0, 0, 215.87, 0, 0, 100, 0, 0, 0, 215.665, 0, 0, 100, 0, 0, 0, 218.124, 0, 0, 100, 0, 0, 0, 218.745, 0, 0, 100, 0, 0, 0, 218.745, 0, 0, 94.1513, 0, 0, 0, 218.745, 0, 0, 100, 0, 0, 0, 218.745, 0, 0, 100, 0, 0, 0, 218.33, 0, 0, 92.148, 0, 0, 0, 218.33, 0, 0, 91.0082, 0, 0, 0, 218.33, 0, 0, 100, 0, 0, 0, 217.711, 0, 0, 100, 0, 0, 0, 218.123, 0, 0, 100, 0, 0, 0, 218.123, 0, 0, 81.8735, 0, 0, 0, 218.123, 0, 0, 92.3739, 0, 0, 0, 218.123, 0, 0, 98.0301, 0, 0, 0, 218.123, 0, 0, 100, 0, 0, 0, 217.504, 0, 0, 100, 0, 0, 0, 216.28, 0, 0, 100, 0, 0, 0, 216.28, 0, 0, 100, 0, 0, 0, 
2019 Aug 19 (Mon) 18:30, 197.645, 0, 0, 92.0513, 0, 0, 0, 198.544, 0, 0, 92.0513, 0, 0, 0, 197.329, 0, 0, 92.0513, 0, 0, 0, 189.262, 0, 0, 92.0513, 0, 0, 0, 196.035, 0, 0, 87.223, 0, 0, 0, 196.284, 0, 0, 84.5026, 0, 0, 0, 187.417, 0, 0, 88.1258, 0, 0, 0, 199.254, 0, 0, 91.5156, 0, 0, 0, 199.158, 0, 0, 90.9719, 0, 0, 0, 198.554, 0, 0, 80.6406, 0, 0, 0, 198.795, 0, 0, 90.4096, 0, 0, 0, 189.279, 0, 0, 89.4355, 0, 0, 0, 186.129, 0, 0, 88.4474, 0, 0, 0, 194.466, 0, 0, 86.5896, 0, 0, 0, 196.035, 0, 0, 89.9563, 0, 0, 0, 186.129, 0, 0, 92.0513, 0, 0, 0, 193.793, 0, 0, 92.0513, 0, 0, 0, 191.888, 0, 0, 92.0513, 0, 0, 0, 193.806, 0, 0, 92.0513, 0, 0, 0, 199.958, 0, 0, 86.2026, 0, 0, 0, 193.806, 0, 0, 92.0513, 0, 0, 0, 199.958, 0, 0, 92.0513, 0, 0, 0, 198.172, 0, 0, 84.1993, 0, 0, 0, 193.023, 0, 0, 83.0595, 0, 0, 0, 198.172, 0, 0, 92.0513, 0, 0, 0, 190.394, 0, 0, 92.0513, 0, 0, 0, 197.301, 0, 0, 92.0513, 0, 0, 0, 192.385, 0, 0, 73.9248, 0, 0, 0, 197.301, 0, 0, 84.4252, 0, 0, 0, 192.385, 0, 0, 90.0814, 0, 0, 0, 199.463, 0, 0, 92.0513, 0, 0, 0, 189.279, 0, 0, 92.0513, 0, 0, 0, 196.284, 0, 0, 92.0513, 0, 0, 0, 187.417, 0, 0, 92.0513, 0, 0, 0, 
