Time, 10 (2), , , , , , , 11 (3), , , , , , , 13 (5), , , , , , , 14 (6), , , , , , , 15 (7), , , , , , , 16 (8), , , , , , , 18 (10), , , , , , , 19 (11), , , , , , , 20 (13), , , , , , , 24 (17), , , , , , , 25 (18), , , , , , , 29 (22), , , , , , , 30 (24), , , , , , , 31 (25), , , , , , , 32 (26), , , , , , , 38 (32), , , , , , , 39 (33), , , , , , , 3 (23), , , , , , , 41 (36), , , , , , , 45 (40), , , , , , , 46 (41), , , , , , , 47 (42), , , , , , , 48 (43), , , , , , , 4 (34), , , , , , , 50 (46), , , , , , , 52 (48), , , , , , , 58 (54), , , , , , , 60 (57), , , , , , , 62 (59), , , , , , , 65 (62), , , , , , , 66 (63), , , , , , , 6 (56), , , , , , , 8 (65), , , , , , , 9 (66), , , , , , , 
Time, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, 
2019 Aug 19 (Mon) 16:00, 228.073, 231.133, 0.700533, 100, 0, 0.350267, 0, 228.075, 231.134, 0.700639, 100, 0, 0.35032, 0, 228.075, 231.134, 0.700634, 100, 0, 0.350317, 0, 228.075, 231.134, 0.700639, 98.6918, 0.0163526, 0.358496, 0, 228.075, 231.134, 0.70063, 100, 0, 0.350315, 0, 227.553, 230.79, 0.678975, 100, 0, 0.339487, 0, 227.554, 230.791, 0.678986, 100, 0, 0.339493, 0, 227.553, 230.79, 0.678975, 100, 0, 0.339487, 0, 227.162, 230.533, 0.661973, 100, 0, 0.330987, 0, 228.335, 231.305, 0.710985, 100, 0, 0.355493, 0, 228.335, 231.305, 0.710989, 100, 0, 0.355495, 0, 228.073, 231.133, 0.700528, 100, 0, 0.350264, 0, 228.073, 231.133, 0.700533, 100, 0, 0.350267, 0, 228.073, 231.133, 0.700524, 100, 0, 0.350262, 0, 227.942, 231.047, 0.695202, 99.8273, 0.00215849, 0.34868, 0, 226.902, 230.362, 0.65026, 100, 0, 0.32513, 0, 226.902, 230.362, 0.650268, 100, 0, 0.325134, 0, 227.554, 230.791, 0.678986, 99.0794, 0.0115079, 0.345247, 0, 226.902, 230.362, 0.65026, 100, 0, 0.32513, 0, 226.772, 230.276, 0.644288, 100, 0, 0.322144, 0, 226.772, 230.276, 0.644274, 100, 0, 0.322137, 0, 226.772, 230.276, 0.64428, 100, 0, 0.32214, 0, 226.772, 230.276, 0.644288, 100, 0, 0.322144, 0, 228.335, 231.305, 0.710989, 100, 0, 0.355495, 0, 228.728, 231.563, 0.726195, 100, 0, 0.363098, 0, 228.728, 231.563, 0.726192, 99.1692, 0.0103856, 0.368289, 0, 228.465, 231.39, 0.716104, 100, 0, 0.358052, 0, 228.466, 231.391, 0.716112, 99.2381, 0.00952389, 0.362818, 0, 228.334, 231.305, 0.710968, 100, 0, 0.355484, 0, 228.334, 231.305, 0.710968, 100, 0, 0.355484, 0, 228.335, 231.305, 0.710973, 100, 0, 0.355487, 0, 227.942, 231.047, 0.695197, 100, 0, 0.347598, 0, 227.163, 230.533, 0.661979, 98.7766, 0.0152923, 0.338636, 0, 227.163, 230.534, 0.661986, 100, 0, 0.330993, 0, 
2019 Aug 19 (Mon) 16:30, 224.905, 231.133, 0.767025, 100, 0, 0.383512, 0, 224.907, 231.134, 0.767119, 100, 0, 0.38356, 0, 224.907, 231.134, 0.767116, 100, 0, 0.383558, 0, 224.907, 231.134, 0.767119, 98.6918, 0.0163526, 0.391736, 0, 224.907, 231.134, 0.767114, 100, 0, 0.383557, 0, 224.313, 230.79, 0.74691, 100, 0, 0.373455, 0, 224.313, 230.791, 0.746915, 100, 0, 0.373458, 0, 224.313, 230.79, 0.74691, 100, 0, 0.373455, 0, 223.867, 230.533, 0.73105, 100, 0, 0.365525, 0, 225.203, 231.305, 0.77678, 100, 0, 0.38839, 0, 225.203, 231.305, 0.776783, 100, 0, 0.388391, 0, 224.904, 231.133, 0.767022, 100, 0, 0.383511, 0, 224.905, 231.133, 0.767025, 100, 0, 0.383512, 0, 224.904, 231.133, 0.767021, 100, 0, 0.38351, 0, 224.755, 231.047, 0.762051, 99.8273, 0.00215849, 0.382105, 0, 223.57, 230.362, 0.720123, 100, 0, 0.360061, 0, 223.571, 230.362, 0.720127, 100, 0, 0.360064, 0, 224.313, 230.791, 0.746915, 99.0794, 0.0115079, 0.379212, 0, 223.57, 230.362, 0.720123, 100, 0, 0.360061, 0, 223.422, 230.276, 0.714551, 100, 0, 0.357275, 0, 223.422, 230.276, 0.714543, 100, 0, 0.357271, 0, 223.422, 230.276, 0.714546, 100, 0, 0.357273, 0, 223.422, 230.276, 0.714551, 100, 0, 0.357275, 0, 225.203, 231.305, 0.776783, 100, 0, 0.388391, 0, 225.651, 231.563, 0.790971, 100, 0, 0.395486, 0, 225.651, 231.563, 0.790969, 99.1692, 0.0103856, 0.400678, 0, 225.352, 231.39, 0.781558, 100, 0, 0.390779, 0, 225.352, 231.391, 0.781562, 99.2381, 0.00952389, 0.395543, 0, 225.202, 231.305, 0.776764, 100, 0, 0.388382, 0, 225.202, 231.305, 0.776764, 100, 0, 0.388382, 0, 225.203, 231.305, 0.776766, 100, 0, 0.388383, 0, 224.755, 231.047, 0.762048, 100, 0, 0.381024, 0, 223.867, 230.533, 0.731053, 98.7766, 0.0152923, 0.373173, 0, 223.867, 230.534, 0.731057, 100, 0, 0.365528, 0, 
2019 Aug 19 (Mon) 17:00, 224.158, 231.133, 0.525753, 100, 0, 0.262876, 0, 224.161, 231.134, 0.525925, 100, 0, 0.262963, 0, 224.161, 231.134, 0.525917, 100, 0, 0.262959, 0, 224.161, 231.134, 0.525925, 98.6918, 0.0163526, 0.271139, 0, 224.161, 231.134, 0.525911, 100, 0, 0.262956, 0, 223.519, 230.79, 0.493535, 100, 0, 0.246767, 0, 223.52, 230.791, 0.493552, 100, 0, 0.246776, 0, 223.519, 230.79, 0.493535, 100, 0, 0.246767, 0, 223.039, 230.533, 0.468117, 100, 0, 0.234058, 0, 224.48, 231.305, 0.541385, 100, 0, 0.270692, 0, 224.48, 231.305, 0.541391, 100, 0, 0.270695, 0, 224.158, 231.133, 0.525744, 100, 0, 0.262872, 0, 224.158, 231.133, 0.525753, 100, 0, 0.262876, 0, 224.157, 231.133, 0.525738, 100, 0, 0.262869, 0, 223.997, 231.047, 0.517779, 99.8273, 0.00215849, 0.259969, 0, 222.719, 230.362, 0.450606, 100, 0, 0.225303, 0, 222.719, 230.362, 0.450617, 100, 0, 0.225309, 0, 223.52, 230.791, 0.493552, 99.0794, 0.0115079, 0.25253, 0, 222.719, 230.362, 0.450606, 100, 0, 0.225303, 0, 222.559, 230.276, 0.441679, 100, 0, 0.220839, 0, 222.558, 230.276, 0.441657, 100, 0, 0.220829, 0, 222.559, 230.276, 0.441667, 100, 0, 0.220834, 0, 222.559, 230.276, 0.441679, 100, 0, 0.220839, 0, 224.48, 231.305, 0.541391, 100, 0, 0.270695, 0, 224.964, 231.563, 0.564133, 100, 0, 0.282067, 0, 224.963, 231.563, 0.564128, 99.1692, 0.0103856, 0.287257, 0, 224.64, 231.39, 0.549038, 100, 0, 0.274519, 0, 224.641, 231.391, 0.549051, 99.2381, 0.00952389, 0.279287, 0, 224.479, 231.305, 0.541357, 100, 0, 0.270678, 0, 224.479, 231.305, 0.541357, 100, 0, 0.270678, 0, 224.479, 231.305, 0.541364, 100, 0, 0.270682, 0, 223.997, 231.047, 0.51777, 100, 0, 0.258885, 0, 223.039, 230.533, 0.468126, 98.7766, 0.0152923, 0.241709, 0, 223.039, 230.534, 0.468136, 100, 0, 0.234068, 0, 
2019 Aug 19 (Mon) 17:30, 220.144, 231.133, 0.468883, 100, 0, 0.234441, 0, 220.149, 231.134, 0.46909, 100, 0, 0.234545, 0, 220.149, 231.134, 0.469082, 100, 0, 0.234541, 0, 220.149, 231.134, 0.46909, 98.6918, 0.0163526, 0.242721, 0, 220.149, 231.134, 0.469075, 100, 0, 0.234537, 0, 219.404, 230.79, 0.431508, 100, 0, 0.215754, 0, 219.405, 230.791, 0.431526, 100, 0, 0.215763, 0, 219.404, 230.79, 0.431508, 100, 0, 0.215754, 0, 218.847, 230.533, 0.402017, 100, 0, 0.201008, 0, 220.518, 231.305, 0.487027, 100, 0, 0.243514, 0, 220.518, 231.305, 0.487034, 100, 0, 0.243517, 0, 220.144, 231.133, 0.468875, 100, 0, 0.234437, 0, 220.144, 231.133, 0.468883, 100, 0, 0.234441, 0, 220.144, 231.133, 0.468868, 100, 0, 0.234434, 0, 219.957, 231.047, 0.459629, 99.8273, 0.00215849, 0.230894, 0, 218.476, 230.362, 0.3817, 100, 0, 0.19085, 0, 218.476, 230.362, 0.381713, 100, 0, 0.190856, 0, 219.405, 230.791, 0.431526, 99.0794, 0.0115079, 0.221517, 0, 218.476, 230.362, 0.3817, 100, 0, 0.19085, 0, 218.29, 230.276, 0.371343, 100, 0, 0.185671, 0, 218.29, 230.276, 0.371319, 100, 0, 0.18566, 0, 218.29, 230.276, 0.37133, 100, 0, 0.185665, 0, 218.29, 230.276, 0.371343, 100, 0, 0.185671, 0, 220.518, 231.305, 0.487034, 100, 0, 0.243517, 0, 221.08, 231.563, 0.513431, 100, 0, 0.256715, 0, 221.08, 231.563, 0.513426, 99.1692, 0.0103856, 0.261906, 0, 220.705, 231.39, 0.49591, 100, 0, 0.247955, 0, 220.705, 231.391, 0.495923, 99.2381, 0.00952389, 0.252724, 0, 220.518, 231.305, 0.486993, 100, 0, 0.243497, 0, 220.518, 231.305, 0.486993, 100, 0, 0.243497, 0, 220.518, 231.305, 0.487001, 100, 0, 0.2435, 0, 219.957, 231.047, 0.45962, 100, 0, 0.22981, 0, 218.847, 230.533, 0.402026, 98.7766, 0.0152923, 0.208659, 0, 218.847, 230.534, 0.402038, 100, 0, 0.201019, 0, 
2019 Aug 19 (Mon) 18:00, 217.711, 231.133, 0.163287, 100, 0, 0.0816434, 0, 217.717, 231.134, 0.163618, 100, 0, 0.0818091, 0, 217.716, 231.134, 0.163607, 100, 0, 0.0818037, 0, 217.717, 231.134, 0.163618, 98.6918, 0.0163526, 0.0899854, 0, 217.716, 231.134, 0.163598, 100, 0, 0.081799, 0, 216.895, 230.79, 0.1098, 100, 0, 0.0548999, 0, 216.895, 230.791, 0.109824, 100, 0, 0.0549122, 0, 216.895, 230.79, 0.1098, 100, 0, 0.0548999, 0, 216.28, 230.533, 0.0675666, 100, 0, 0.0337833, 0, 218.124, 231.305, 0.189285, 100, 0, 0.0946424, 0, 218.124, 231.305, 0.189294, 100, 0, 0.094647, 0, 217.711, 231.133, 0.163275, 100, 0, 0.0816376, 0, 217.711, 231.133, 0.163287, 100, 0, 0.0816434, 0, 217.711, 231.133, 0.163265, 100, 0, 0.0816325, 0, 217.504, 231.047, 0.150027, 99.8273, 0.00215849, 0.0760929, 0, 215.87, 230.362, 0.0384703, 100, 0, 0.0192352, 0, 215.87, 230.362, 0.038486, 100, 0, 0.019243, 0, 216.895, 230.791, 0.109824, 99.0794, 0.0115079, 0.0606661, 0, 215.87, 230.362, 0.0384703, 100, 0, 0.0192352, 0, 215.665, 230.276, 0.0236346, 100, 0, 0.0118173, 0, 215.665, 230.276, 0.0236051, 100, 0, 0.0118025, 0, 215.665, 230.276, 0.0236186, 100, 0, 0.0118093, 0, 215.665, 230.276, 0.0236346, 100, 0, 0.0118173, 0, 218.124, 231.305, 0.189294, 100, 0, 0.094647, 0, 218.745, 231.563, 0.227116, 100, 0, 0.113558, 0, 218.745, 231.563, 0.227108, 99.1692, 0.0103856, 0.118747, 0, 218.33, 231.39, 0.202007, 100, 0, 0.101003, 0, 218.33, 231.391, 0.202026, 99.2381, 0.00952389, 0.105775, 0, 218.123, 231.305, 0.189228, 100, 0, 0.0946141, 0, 218.123, 231.305, 0.189228, 100, 0, 0.0946141, 0, 218.123, 231.305, 0.189239, 100, 0, 0.0946194, 0, 217.504, 231.047, 0.150014, 100, 0, 0.0750071, 0, 216.28, 230.533, 0.0675787, 98.7766, 0.0152923, 0.0414355, 0, 216.28, 230.534, 0.0675931, 100, 0, 0.0337965, 0, 
2019 Aug 19 (Mon) 18:30, 216.461, 231.133, -1, 92.0513, 0.099359, 0, 0, 216.468, 231.134, -1, 92.0513, 0.099359, 0, 0, 214.775, 231.134, -1, 92.0513, 0.099359, 0, 0, 216.468, 231.134, -1, 90.7431, 0.115712, 0, 0, 216.518, 231.134, -1, 92.0513, 0.099359, 0, 0, 215.659, 230.79, -1, 92.0513, 0.099359, 0, 0, 215.585, 230.791, -1, 92.0513, 0.099359, 0, 0, 215.659, 230.79, -1, 92.0513, 0.099359, 0, 0, 215.016, 230.533, -1, 92.0513, 0.099359, 0, 0, 216.944, 231.305, 0.00932158, 92.0513, 0.099359, 0.0543403, 0, 215.202, 231.305, 0.00933129, 92.0513, 0.099359, 0.0543451, 0, 214.769, 231.133, -1, 92.0513, 0.099359, 0, 0, 216.461, 231.133, -1, 92.0513, 0.099359, 0, 0, 216.513, 231.133, -1, 92.0513, 0.099359, 0, 0, 216.239, 231.047, -1, 91.8786, 0.101517, 0, 0, 212.839, 230.362, -1, 92.0513, 0.099359, 0, 0, 214.484, 230.362, -1, 92.0513, 0.099359, 0, 0, 215.585, 230.791, -1, 91.1306, 0.110867, 0, 0, 212.839, 230.362, -1, 92.0513, 0.099359, 0, 0, 214.264, 230.276, -1, 92.0513, 0.099359, 0, 0, 214.373, 230.276, -1, 92.0513, 0.099359, 0, 0, 212.624, 230.276, -1, 92.0513, 0.099359, 0, 0, 214.264, 230.276, -1, 92.0513, 0.099359, 0, 0, 215.202, 231.305, 0.00933129, 92.0513, 0.099359, 0.0543451, 0, 215.854, 231.563, 0.0549085, 92.0513, 0.099359, 0.0771337, 0, 217.592, 231.563, 0.0549, 91.2204, 0.109745, 0.0823223, 0, 217.15, 231.39, 0.0246481, 92.0513, 0.099359, 0.0620035, 0, 217.455, 231.391, 0.0246687, 91.2894, 0.108883, 0.0667758, 0, 213.925, 231.305, 0.00924648, 92.0513, 0.099359, 0.0543027, 0, 210.499, 231.305, 0.00924648, 92.0513, 0.099359, 0.0543027, 1, 217.565, 231.305, 0.00925844, 92.0513, 0.099359, 0.0543087, 0, 214.552, 231.047, -1, 92.0513, 0.099359, 0, 0, 213.269, 230.533, -1, 90.8279, 0.114651, 0, 0, 214.924, 230.534, -1, 92.0513, 0.099359, 0, 0, 
2019 Aug 19 (Mon) 19:00, 215.241, 231.133, -1, 92.0513, 0.099359, 0, 0, 215.249, 231.134, -1, 92.0513, 0.099359, 0, 0, 213.58, 231.134, -1, 92.0513, 0.099359, 0, 0, 215.249, 231.134, -1, 90.7431, 0.115712, 0, 0, 215.298, 231.134, -1, 92.0513, 0.099359, 0, 0, 214.417, 230.79, -1, 92.0513, 0.099359, 0, 0, 214.343, 230.791, -1, 92.0513, 0.099359, 0, 0, 214.417, 230.79, -1, 92.0513, 0.099359, 0, 0, 213.756, 230.533, -1, 92.0513, 0.099359, 0, 0, 215.736, 231.305, -1, 92.0513, 0.099359, 0, 0, 214.018, 231.305, -1, 92.0513, 0.099359, 0, 0, 213.573, 231.133, -1, 92.0513, 0.099359, 0, 0, 215.241, 231.133, -1, 92.0513, 0.099359, 0, 0, 215.293, 231.133, -1, 92.0513, 0.099359, 0, 0, 215.013, 231.047, -1, 91.8786, 0.101517, 0, 0, 211.594, 230.362, -1, 92.0513, 0.099359, 0, 0, 213.212, 230.362, -1, 92.0513, 0.099359, 0, 0, 214.343, 230.791, -1, 91.1306, 0.110867, 0, 0, 211.594, 230.362, -1, 92.0513, 0.099359, 0, 0, 212.986, 230.276, -1, 92.0513, 0.099359, 0, 0, 213.096, 230.276, -1, 92.0513, 0.099359, 0, 0, 211.374, 230.276, -1, 92.0513, 0.099359, 0, 0, 212.986, 230.276, -1, 92.0513, 0.099359, 0, 0, 214.018, 231.305, -1, 92.0513, 0.099359, 0, 0, 214.687, 231.563, -1, 92.0513, 0.099359, 0, 0, 216.402, 231.563, -1, 91.2204, 0.109745, 0, 0, 215.947, 231.39, -1, 92.0513, 0.099359, 0, 0, 216.251, 231.391, -1, 91.2894, 0.108883, 0, 0, 212.748, 231.305, -1, 92.0513, 0.099359, 0, 0, 209.341, 231.305, -1, 97.7543, 0.0280717, 0, 0, 216.353, 231.305, -1, 92.0513, 0.099359, 0, 0, 213.351, 231.047, -1, 92.0513, 0.099359, 0, 0, 212.035, 230.533, -1, 90.8279, 0.114651, 0, 0, 213.664, 230.534, -1, 92.0513, 0.099359, 0, 0, 
2019 Aug 19 (Mon) 19:30, 218.997, 231.133, -1, 92.0513, 0.099359, 0, 0, 219.003, 231.134, -1, 92.0513, 0.099359, 0, 0, 219.003, 231.134, -1, 92.0513, 0.099359, 0, 0, 219.003, 231.134, -1, 90.7431, 0.115712, 0, 0, 219.003, 231.134, -1, 92.0513, 0.099359, 0, 0, 218.162, 230.79, -1, 92.0513, 0.099359, 0, 0, 218.163, 230.791, -1, 92.0513, 0.099359, 0, 0, 218.162, 230.79, -1, 92.0513, 0.099359, 0, 0, 217.533, 230.533, -1, 92.0513, 0.099359, 0, 0, 219.42, 231.305, -1, 92.0513, 0.099359, 0, 0, 219.42, 231.305, -1, 92.0513, 0.099359, 0, 0, 218.997, 231.133, -1, 92.0513, 0.099359, 0, 0, 218.997, 231.133, -1, 92.0513, 0.099359, 0, 0, 218.997, 231.133, -1, 92.0513, 0.099359, 0, 0, 218.786, 231.047, -1, 91.8786, 0.101517, 0, 0, 217.114, 230.362, -1, 92.0513, 0.099359, 0, 0, 217.114, 230.362, -1, 92.0513, 0.099359, 0, 0, 218.163, 230.791, -1, 91.1306, 0.110867, 0, 0, 217.114, 230.362, -1, 92.0513, 0.099359, 0, 0, 216.905, 230.276, -1, 92.0513, 0.099359, 0, 0, 216.904, 230.276, -1, 92.0513, 0.099359, 0, 0, 216.904, 230.276, -1, 92.0513, 0.099359, 0, 0, 216.905, 230.276, -1, 92.0513, 0.099359, 0, 0, 219.42, 231.305, -1, 92.0513, 0.099359, 0, 0, 220.055, 231.563, -1, 92.0513, 0.099359, 0, 0, 220.055, 231.563, -1, 91.2204, 0.109745, 0, 0, 219.631, 231.39, -1, 92.0513, 0.099359, 0, 0, 219.631, 231.391, -1, 91.2894, 0.108883, 0, 0, 219.419, 231.305, -1, 92.0513, 0.099359, 0, 0, 219.419, 231.305, -1, 100, 0, 0, 0, 219.419, 231.305, -1, 92.0513, 0.099359, 0, 0, 218.786, 231.047, -1, 92.0513, 0.099359, 0, 0, 217.533, 230.533, -1, 90.8279, 0.114651, 0, 0, 217.533, 230.534, -1, 92.0513, 0.099359, 0, 0, 
2019 Aug 19 (Mon) 20:00, 209.678, 231.133, 0.0759508, 92.0513, 0.099359, 0.0876549, 1, 214.999, 231.134, 0.0763643, 92.0513, 0.099359, 0.0878617, 0, 221.387, 231.134, 0.076352, 92.0513, 0.099359, 0.0878555, 0, 214.999, 231.134, 0.0763643, 90.7431, 0.115712, 0.096038, 0, 221.464, 231.134, 0.0763428, 92.0513, 0.099359, 0.0878509, 0, 220.953, 230.79, 0.0126923, 92.0513, 0.099359, 0.0560256, 0, 213.601, 230.791, 0.0127186, 92.0513, 0.099359, 0.0560388, 0, 220.953, 230.79, 0.0126923, 92.0513, 0.099359, 0.0560256, 0, 220.32, 230.533, -1, 92.0513, 0.099359, 0, 0, 222.185, 231.305, 0.106727, 92.0513, 0.099359, 0.103043, 0, 221.775, 231.305, 0.106737, 92.0513, 0.099359, 0.103048, 0, 221.418, 231.133, 0.0759377, 92.0513, 0.099359, 0.0876483, 0, 213.092, 231.133, 0.0759508, 92.0513, 0.099359, 0.0876549, 0, 222.4, 231.133, 0.0759277, 92.0513, 0.099359, 0.0876433, 0, 208.869, 231.047, 0.0602573, 91.8786, 0.101517, 0.0808874, 1, 219.712, 230.362, -1, 92.0513, 0.099359, 0, 0, 212.661, 230.362, -1, 92.0513, 0.099359, 0, 0, 210.179, 230.791, 0.0127186, 91.1306, 0.110867, 0.0617928, 1, 219.712, 230.362, -1, 92.0513, 0.099359, 0, 0, 212.473, 230.276, -1, 92.0513, 0.099359, 0, 0, 219.688, 230.276, -1, 92.0513, 0.099359, 0, 0, 219.526, 230.276, -1, 92.0513, 0.099359, 0, 0, 212.473, 230.276, -1, 92.0513, 0.099359, 0, 0, 221.775, 231.305, 0.106737, 92.0513, 0.099359, 0.103048, 0, 222.32, 231.563, 0.151514, 92.0513, 0.099359, 0.125436, 0, 222.184, 231.563, 0.151506, 91.2204, 0.109745, 0.130625, 0, 221.775, 231.39, 0.121785, 92.0513, 0.099359, 0.110572, 0, 216.201, 231.391, 0.121805, 91.2894, 0.108883, 0.115344, 0, 221.749, 231.305, 0.106654, 92.0513, 0.099359, 0.103006, 0, 221.749, 231.305, 0.106654, 100, 0, 0.053327, 0, 216.005, 231.305, 0.106667, 92.0513, 0.099359, 0.103013, 0, 221.241, 231.047, 0.0602433, 92.0513, 0.099359, 0.0798011, 0, 220.084, 230.533, -1, 90.8279, 0.114651, 0, 0, 213.036, 230.534, -1, 92.0513, 0.099359, 0, 0, 
2019 Aug 19 (Mon) 20:30, 203.661, 231.133, -1, 97.7543, 0.0280717, 0, 0, 209.081, 231.134, -1, 92.0513, 0.099359, 0, 0, 212.704, 231.134, 0.257879, 92.0513, 0.099359, 0.178619, 0, 209.081, 231.134, -1, 90.7431, 0.115712, 0, 0, 212.555, 231.134, 0.263727, 92.0513, 0.099359, 0.181543, 0, 211.322, 230.79, 0.230865, 92.0513, 0.099359, 0.165112, 0, 207.874, 230.791, -1, 92.0513, 0.099359, 0, 0, 207.938, 230.79, 0.230865, 92.0513, 0.099359, 0.165112, 1, 210.625, 230.533, 0.185113, 92.0513, 0.099359, 0.142236, 0, 213.93, 231.305, 0.314537, 92.0513, 0.099359, 0.206948, 0, 213.43, 231.305, 0.28372, 92.0513, 0.099359, 0.19154, 0, 212.994, 231.133, 0.260229, 92.0513, 0.099359, 0.179794, 0, 206.975, 231.133, -1, 92.0513, 0.099359, 0, 0, 214.082, 231.133, 0.335078, 92.0513, 0.099359, 0.217218, 0, 202.849, 231.047, -1, 97.5846, 0.0301927, 0, 0, 205.866, 230.362, 0.138475, 92.0513, 0.099359, 0.118917, 1, 207.446, 230.362, -1, 92.0513, 0.099359, 0, 0, 204.545, 230.791, -1, 96.8467, 0.039416, 0, 0, 209.216, 230.362, 0.138475, 92.0513, 0.099359, 0.118917, 0, 207.222, 230.276, -1, 92.0513, 0.099359, 0, 0, 209.931, 230.276, 0.13753, 92.0513, 0.099359, 0.118444, 0, 209.004, 230.276, 0.12429, 92.0513, 0.099359, 0.111824, 0, 207.222, 230.276, -1, 92.0513, 0.099359, 0, 0, 213.43, 231.305, 0.28372, 92.0513, 0.099359, 0.19154, 0, 214.085, 231.563, 0.318506, 92.0513, 0.099359, 0.208933, 0, 214.019, 231.563, 0.308526, 91.2204, 0.109745, 0.209135, 0, 213.556, 231.39, 0.281884, 92.0513, 0.099359, 0.190621, 0, 210.068, 231.391, -1, 91.2894, 0.108883, 0, 0, 213.424, 231.305, 0.281782, 92.0513, 0.099359, 0.19057, 0, 213.424, 231.305, 0.281782, 100, 0, 0.140891, 0, 209.849, 231.305, -1, 92.0513, 0.099359, 0, 0, 212.779, 231.047, 0.248408, 92.0513, 0.099359, 0.173883, 0, 210.271, 230.533, 0.166269, 90.8279, 0.114651, 0.14046, 0, 207.55, 230.534, -1, 92.0513, 0.099359, 0, 0, 
2019 Aug 19 (Mon) 21:00, 218.093, 231.133, -1, 100, 0, 0, 0, 218.376, 231.134, -1, 92.0513, 0.099359, 0, 0, 216.035, 231.134, -1, 92.0513, 0.099359, 0, 0, 218.376, 231.134, -1, 90.7431, 0.115712, 0, 0, 215.826, 231.134, -1, 92.0513, 0.099359, 0, 0, 214.382, 230.79, -1, 92.0513, 0.099359, 0, 0, 217.831, 230.791, -1, 92.0513, 0.099359, 0, 0, 210.948, 230.79, -1, 97.7543, 0.0280717, 0, 0, 213.782, 230.533, -1, 92.0513, 0.099359, 0, 0, 216.853, 231.305, -1, 92.0513, 0.099359, 0, 0, 216.748, 231.305, -1, 92.0513, 0.099359, 0, 0, 216.328, 231.133, -1, 92.0513, 0.099359, 0, 0, 218.093, 231.133, -1, 92.0513, 0.099359, 0, 0, 216.439, 231.133, -1, 92.0513, 0.099359, 0, 0, 217.886, 231.047, -1, 100, 0, 0, 0, 209.182, 230.362, -1, 97.7543, 0.0280717, 0, 0, 217.415, 230.362, -1, 92.0513, 0.099359, 0, 0, 217.831, 230.791, -1, 100, 0, 0, 0, 212.587, 230.362, -1, 92.0513, 0.099359, 0, 0, 217.196, 230.276, -1, 92.0513, 0.099359, 0, 0, 213.183, 230.276, -1, 92.0513, 0.099359, 0, 0, 212.381, 230.276, -1, 92.0513, 0.099359, 0, 0, 217.196, 230.276, -1, 92.0513, 0.099359, 0, 0, 216.748, 231.305, -1, 92.0513, 0.099359, 0, 0, 217.38, 231.563, -1, 92.0513, 0.099359, 0, 0, 217.473, 231.563, -1, 91.2204, 0.109745, 0, 0, 217.059, 231.39, -1, 92.0513, 0.099359, 0, 0, 218.715, 231.391, -1, 91.2894, 0.108883, 0, 0, 216.747, 231.305, -1, 92.0513, 0.099359, 0, 0, 216.747, 231.305, -1, 100, 0, 0, 0, 218.507, 231.305, -1, 92.0513, 0.099359, 0, 0, 216.118, 231.047, -1, 92.0513, 0.099359, 0, 0, 213.64, 230.533, -1, 90.8279, 0.114651, 0, 0, 217.515, 230.534, -1, 92.0513, 0.099359, 0, 0, 
